OBJECTID,ISO,NAME_0,ID_1,TYPE_1,version,admin1name
1603,LAO,laos,7,khoueng,var,namtha
1603,LAO,laos,7,khoueng,var,hiuakhong
1603,LAO,laos,7,khoueng,var,houa kh
1603,LAO,laos,7,khoueng,var,louang namthakhoueng
1603,LAO,laos,7,khoueng,var,louang namtha-khoueng
1603,LAO,laos,7,khoueng,var,louang namtha khoueng
1603,LAO,laos,7,khoueng,var,haut-mekongkhoueng
1603,LAO,laos,7,khoueng,var,haut-mekong-khoueng
1603,LAO,laos,7,khoueng,var,haut-mekong khoueng
1603,LAO,laos,7,khoueng,var,haut mekong
1603,LAO,laos,7,khoueng,var,luangnamthakhoueng
1603,LAO,laos,7,khoueng,var,luangnamtha-khoueng
1603,LAO,laos,7,khoueng,var,luangnamtha khoueng
1603,LAO,laos,7,khoueng,var,muong luang namthakhoueng
1603,LAO,laos,7,khoueng,var,muong luang namtha-khoueng
1603,LAO,laos,7,khoueng,var,muong luang namtha khoueng
1603,LAO,laos,7,khoueng,var,muongluangnamtha
1603,LAO,laos,7,khoueng,var,namthakhoueng
1603,LAO,laos,7,khoueng,var,namtha-khoueng
1603,LAO,laos,7,khoueng,var,namtha khoueng
1603,LAO,laos,7,khoueng,var,hiuakhongkhoueng
1603,LAO,laos,7,khoueng,var,hiuakhong-khoueng
1603,LAO,laos,7,khoueng,var,hiuakhong khoueng
1603,LAO,laos,7,khoueng,var,houa khkhoueng
1603,LAO,laos,7,khoueng,var,houa kh-khoueng
1603,LAO,laos,7,khoueng,var,houa kh khoueng
1603,LAO,laos,7,khoueng,var,houakh
1604,LAO,laos,8,khoueng,original,louangphrabang
1604,LAO,laos,8,khoueng,var,loang prabang
1604,LAO,laos,8,khoueng,var,louangphabang
1604,LAO,laos,8,khoueng,var,louang prabang
1604,LAO,laos,8,khoueng,var,luang phabang
1604,LAO,laos,8,khoueng,var,luangphrabang
1604,LAO,laos,8,khoueng,var,luang prabang
1604,LAO,laos,8,khoueng,var,louangphrabangkhoueng
1604,LAO,laos,8,khoueng,var,louangphrabang-khoueng
1604,LAO,laos,8,khoueng,var,louangphrabang khoueng
1604,LAO,laos,8,khoueng,var,loang prabangkhoueng
1604,LAO,laos,8,khoueng,var,loang prabang-khoueng
1604,LAO,laos,8,khoueng,var,loang prabang khoueng
1604,LAO,laos,8,khoueng,var,loangprabang
1604,LAO,laos,8,khoueng,var,louangphabangkhoueng
1604,LAO,laos,8,khoueng,var,louangphabang-khoueng
1604,LAO,laos,8,khoueng,var,louangphabang khoueng
1604,LAO,laos,8,khoueng,var,louang prabangkhoueng
1604,LAO,laos,8,khoueng,var,louang prabang-khoueng
1604,LAO,laos,8,khoueng,var,louang prabang khoueng
1604,LAO,laos,8,khoueng,var,louangprabang
1604,LAO,laos,8,khoueng,var,luang phabangkhoueng
1604,LAO,laos,8,khoueng,var,luang phabang-khoueng
1604,LAO,laos,8,khoueng,var,luang phabang khoueng
1604,LAO,laos,8,khoueng,var,luangphabang
1604,LAO,laos,8,khoueng,var,luangphrabangkhoueng
1604,LAO,laos,8,khoueng,var,luangphrabang-khoueng
1604,LAO,laos,8,khoueng,var,luangphrabang khoueng
1604,LAO,laos,8,khoueng,var,luang prabangkhoueng
1604,LAO,laos,8,khoueng,var,luang prabang-khoueng
1604,LAO,laos,8,khoueng,var,luang prabang khoueng
1604,LAO,laos,8,khoueng,var,luangprabang
1605,LAO,laos,9,khoueng,original,oudomxai
1605,LAO,laos,9,khoueng,var,oudomsai
1605,LAO,laos,9,khoueng,var,oudomsay
1605,LAO,laos,9,khoueng,var,oudomxay
1605,LAO,laos,9,khoueng,var,udomxay
1605,LAO,laos,9,khoueng,var,oudomxaikhoueng
1605,LAO,laos,9,khoueng,var,oudomxai-khoueng
1605,LAO,laos,9,khoueng,var,oudomxai khoueng
1605,LAO,laos,9,khoueng,var,oudomsaikhoueng
1605,LAO,laos,9,khoueng,var,oudomsai-khoueng
1605,LAO,laos,9,khoueng,var,oudomsai khoueng
1605,LAO,laos,9,khoueng,var,oudomsaykhoueng
1605,LAO,laos,9,khoueng,var,oudomsay-khoueng
1605,LAO,laos,9,khoueng,var,oudomsay khoueng
1605,LAO,laos,9,khoueng,var,oudomxaykhoueng
1605,LAO,laos,9,khoueng,var,oudomxay-khoueng
1605,LAO,laos,9,khoueng,var,oudomxay khoueng
1605,LAO,laos,9,khoueng,var,udomxaykhoueng
1605,LAO,laos,9,khoueng,var,udomxay-khoueng
1605,LAO,laos,9,khoueng,var,udomxay khoueng
1606,LAO,laos,10,khoueng,original,phongsali
1606,LAO,laos,10,khoueng,var,fong sali
1606,LAO,laos,10,khoueng,var,phongsaly
1606,LAO,laos,10,khoueng,var,phongsalikhoueng
1606,LAO,laos,10,khoueng,var,phongsali-khoueng
1606,LAO,laos,10,khoueng,var,phongsali khoueng
1606,LAO,laos,10,khoueng,var,fong salikhoueng
1606,LAO,laos,10,khoueng,var,fong sali-khoueng
1606,LAO,laos,10,khoueng,var,fong sali khoueng
1606,LAO,laos,10,khoueng,var,fongsali
1606,LAO,laos,10,khoueng,var,phongsalykhoueng
1606,LAO,laos,10,khoueng,var,phongsaly-khoueng
1606,LAO,laos,10,khoueng,var,phongsaly khoueng
1607,LAO,laos,11,khoueng,original,saravan
1607,LAO,laos,11,khoueng,var,salavan
1607,LAO,laos,11,khoueng,var,salavane
1607,LAO,laos,11,khoueng,var,saravane
1607,LAO,laos,11,khoueng,var,saravankhoueng
1607,LAO,laos,11,khoueng,var,saravan-khoueng
1607,LAO,laos,11,khoueng,var,saravan khoueng
1607,LAO,laos,11,khoueng,var,salavankhoueng
1607,LAO,laos,11,khoueng,var,salavan-khoueng
1607,LAO,laos,11,khoueng,var,salavan khoueng
1607,LAO,laos,11,khoueng,var,salavanekhoueng
1607,LAO,laos,11,khoueng,var,salavane-khoueng
1607,LAO,laos,11,khoueng,var,salavane khoueng
1607,LAO,laos,11,khoueng,var,saravanekhoueng
1607,LAO,laos,11,khoueng,var,saravane-khoueng
1607,LAO,laos,11,khoueng,var,saravane khoueng
1608,LAO,laos,12,khoueng,original,savannakhet
1608,LAO,laos,12,khoueng,var,svannakhet
1608,LAO,laos,12,khoueng,var,savannakhetkhoueng
1608,LAO,laos,12,khoueng,var,savannakhet-khoueng
1608,LAO,laos,12,khoueng,var,savannakhet khoueng
1608,LAO,laos,12,khoueng,var,svannakhetkhoueng
1608,LAO,laos,12,khoueng,var,svannakhet-khoueng
1608,LAO,laos,12,khoueng,var,svannakhet khoueng
1609,LAO,laos,14,khoueng,original,vientiane
1609,LAO,laos,14,khoueng,var,viangchan
1609,LAO,laos,14,khoueng,var,vientianekhoueng
1609,LAO,laos,14,khoueng,var,vientiane-khoueng
1609,LAO,laos,14,khoueng,var,vientiane khoueng
1609,LAO,laos,14,khoueng,var,viangchankhoueng
1609,LAO,laos,14,khoueng,var,viangchan-khoueng
1609,LAO,laos,14,khoueng,var,viangchan khoueng
1610,LAO,laos,13,kampeng nakhon,original,vientiane [prefecture]
1610,LAO,laos,13,kampeng nakhon,var,vientiane
1610,LAO,laos,13,kampeng nakhon,var,kamphaeng nakhon viang chan
1610,LAO,laos,13,kampeng nakhon,var,vientiane [prefecture]kampeng nakhon
1610,LAO,laos,13,kampeng nakhon,var,vientiane [prefecture]-kampeng nakhon
1610,LAO,laos,13,kampeng nakhon,var,vientiane [prefecture] kampeng nakhon
1610,LAO,laos,13,kampeng nakhon,var,vientianekampeng nakhon
1610,LAO,laos,13,kampeng nakhon,var,vientiane-kampeng nakhon
1610,LAO,laos,13,kampeng nakhon,var,vientiane kampeng nakhon
1610,LAO,laos,13,kampeng nakhon,var,kamphaeng nakhon viang chankampeng nakhon
1610,LAO,laos,13,kampeng nakhon,var,kamphaeng nakhon viang chan-kampeng nakhon
1610,LAO,laos,13,kampeng nakhon,var,kamphaeng nakhon viang chan kampeng nakhon
1610,LAO,laos,13,kampeng nakhon,var,kamphaengnakhonviangchan
1611,LAO,laos,15,khoueng,original,xaignabouri
1611,LAO,laos,15,khoueng,var,sayabouri
1611,LAO,laos,15,khoueng,var,sayaboury
1611,LAO,laos,15,khoueng,var,xaignabouli
1611,LAO,laos,15,khoueng,var,xayabouri
1611,LAO,laos,15,khoueng,var,xayabury
1611,LAO,laos,15,khoueng,var,xaignabourikhoueng
1611,LAO,laos,15,khoueng,var,xaignabouri-khoueng
1611,LAO,laos,15,khoueng,var,xaignabouri khoueng
1611,LAO,laos,15,khoueng,var,sayabourikhoueng
1611,LAO,laos,15,khoueng,var,sayabouri-khoueng
1611,LAO,laos,15,khoueng,var,sayabouri khoueng
1611,LAO,laos,15,khoueng,var,sayabourykhoueng
1611,LAO,laos,15,khoueng,var,sayaboury-khoueng
1611,LAO,laos,15,khoueng,var,sayaboury khoueng
1611,LAO,laos,15,khoueng,var,xaignaboulikhoueng
1611,LAO,laos,15,khoueng,var,xaignabouli-khoueng
1611,LAO,laos,15,khoueng,var,xaignabouli khoueng
1611,LAO,laos,15,khoueng,var,xayabourikhoueng
1611,LAO,laos,15,khoueng,var,xayabouri-khoueng
1611,LAO,laos,15,khoueng,var,xayabouri khoueng
1611,LAO,laos,15,khoueng,var,xayaburykhoueng
1611,LAO,laos,15,khoueng,var,xayabury-khoueng
1611,LAO,laos,15,khoueng,var,xayabury khoueng
1612,LAO,laos,16,khetphiset,original,xaisomboun
1612,LAO,laos,16,khetphiset,var,saysomboune
1612,LAO,laos,16,khetphiset,var,
1612,LAO,laos,16,khetphiset,var,xaysomboun
1612,LAO,laos,16,khetphiset,var,xaisombounkhetphiset
1612,LAO,laos,16,khetphiset,var,xaisomboun-khetphiset
1612,LAO,laos,16,khetphiset,var,xaisomboun khetphiset
1612,LAO,laos,16,khetphiset,var,saysombounekhetphiset
1612,LAO,laos,16,khetphiset,var,saysomboune-khetphiset
1612,LAO,laos,16,khetphiset,var,saysomboune khetphiset
1612,LAO,laos,16,khetphiset,var,khetphiset
1612,LAO,laos,16,khetphiset,var,-khetphiset
1612,LAO,laos,16,khetphiset,var,xaysombounkhetphiset
1612,LAO,laos,16,khetphiset,var,xaysomboun-khetphiset
1612,LAO,laos,16,khetphiset,var,xaysomboun khetphiset
1613,LAO,laos,17,khoueng,original,xekong
1613,LAO,laos,17,khoueng,var,sekong
1613,LAO,laos,17,khoueng,var,xekongkhoueng
1613,LAO,laos,17,khoueng,var,xekong-khoueng
1613,LAO,laos,17,khoueng,var,xekong khoueng
1613,LAO,laos,17,khoueng,var,sekongkhoueng
1613,LAO,laos,17,khoueng,var,sekong-khoueng
1613,LAO,laos,17,khoueng,var,sekong khoueng
1614,LAO,laos,18,khoueng,original,xiangkhoang
1614,LAO,laos,18,khoueng,var,xiang khouang
1614,LAO,laos,18,khoueng,var,xieng khouang
1614,LAO,laos,18,khoueng,var,xiengkhuang
1614,LAO,laos,18,khoueng,var,xieng khwang
1614,LAO,laos,18,khoueng,var,xiangkhoangkhoueng
1614,LAO,laos,18,khoueng,var,xiangkhoang-khoueng
1614,LAO,laos,18,khoueng,var,xiangkhoang khoueng
1614,LAO,laos,18,khoueng,var,xiang khouangkhoueng
1614,LAO,laos,18,khoueng,var,xiang khouang-khoueng
1614,LAO,laos,18,khoueng,var,xiang khouang khoueng
1614,LAO,laos,18,khoueng,var,xiangkhouang
1614,LAO,laos,18,khoueng,var,xieng khouangkhoueng
1614,LAO,laos,18,khoueng,var,xieng khouang-khoueng
1614,LAO,laos,18,khoueng,var,xieng khouang khoueng
1614,LAO,laos,18,khoueng,var,xiengkhouang
1614,LAO,laos,18,khoueng,var,xiengkhuangkhoueng
1614,LAO,laos,18,khoueng,var,xiengkhuang-khoueng
1614,LAO,laos,18,khoueng,var,xiengkhuang khoueng
1614,LAO,laos,18,khoueng,var,xieng khwangkhoueng
1614,LAO,laos,18,khoueng,var,xieng khwang-khoueng
1614,LAO,laos,18,khoueng,var,xieng khwang khoueng
1614,LAO,laos,18,khoueng,var,xiengkhwang
1615,LBN,lebanon,1,muhafazah,original,akkar
1615,LBN,lebanon,1,muhafazah,var,akkarmuhafazah
1615,LBN,lebanon,1,muhafazah,var,akkar-muhafazah
1615,LBN,lebanon,1,muhafazah,var,akkar muhafazah
1616,LBN,lebanon,2,muhafazah,original,baalbak-hermel
1616,LBN,lebanon,2,muhafazah,var,baalbak-hermelmuhafazah
1616,LBN,lebanon,2,muhafazah,var,baalbak-hermel-muhafazah
1616,LBN,lebanon,2,muhafazah,var,baalbak-hermel muhafazah
1616,LBN,lebanon,2,muhafazah,var,baalbak hermel
1617,LBN,lebanon,3,muhafazah,original,beirut
1617,LBN,lebanon,3,muhafazah,var,beirutmuhafazah
1617,LBN,lebanon,3,muhafazah,var,beirut-muhafazah
1617,LBN,lebanon,3,muhafazah,var,beirut muhafazah
1618,LBN,lebanon,4,muhafazah,original,bekaa
1618,LBN,lebanon,4,muhafazah,var,beqaa
1618,LBN,lebanon,4,muhafazah,var,zahleh
1618,LBN,lebanon,4,muhafazah,var,bekaamuhafazah
1618,LBN,lebanon,4,muhafazah,var,bekaa-muhafazah
1618,LBN,lebanon,4,muhafazah,var,bekaa muhafazah
1618,LBN,lebanon,4,muhafazah,var,beqaamuhafazah
1618,LBN,lebanon,4,muhafazah,var,beqaa-muhafazah
1618,LBN,lebanon,4,muhafazah,var,beqaa muhafazah
1618,LBN,lebanon,4,muhafazah,var,zahlehmuhafazah
1618,LBN,lebanon,4,muhafazah,var,zahleh-muhafazah
1618,LBN,lebanon,4,muhafazah,var,zahleh muhafazah
1619,LBN,lebanon,5,muhafazah,original,mount lebanon
1619,LBN,lebanon,5,muhafazah,var,baabda
1619,LBN,lebanon,5,muhafazah,var,mount lebanonmuhafazah
1619,LBN,lebanon,5,muhafazah,var,mount lebanon-muhafazah
1619,LBN,lebanon,5,muhafazah,var,mount lebanon muhafazah
1619,LBN,lebanon,5,muhafazah,var,baabdamuhafazah
1619,LBN,lebanon,5,muhafazah,var,baabda-muhafazah
1619,LBN,lebanon,5,muhafazah,var,baabda muhafazah
1620,LBN,lebanon,6,muhafazah,original,nabatiyeh
1620,LBN,lebanon,6,muhafazah,var,nabatiyehmuhafazah
1620,LBN,lebanon,6,muhafazah,var,nabatiyeh-muhafazah
1620,LBN,lebanon,6,muhafazah,var,nabatiyeh muhafazah
1621,LBN,lebanon,7,muhafazah,original,north
1621,LBN,lebanon,7,muhafazah,var,tripoli
1621,LBN,lebanon,7,muhafazah,var,northmuhafazah
1621,LBN,lebanon,7,muhafazah,var,north-muhafazah
1621,LBN,lebanon,7,muhafazah,var,north muhafazah
1621,LBN,lebanon,7,muhafazah,var,tripolimuhafazah
1621,LBN,lebanon,7,muhafazah,var,tripoli-muhafazah
1621,LBN,lebanon,7,muhafazah,var,tripoli muhafazah
1622,LBN,lebanon,8,muhafazah,original,south
1622,LBN,lebanon,8,muhafazah,var,sidon
1622,LBN,lebanon,8,muhafazah,var,southmuhafazah
1622,LBN,lebanon,8,muhafazah,var,south-muhafazah
1622,LBN,lebanon,8,muhafazah,var,south muhafazah
1622,LBN,lebanon,8,muhafazah,var,sidonmuhafazah
1622,LBN,lebanon,8,muhafazah,var,sidon-muhafazah
1622,LBN,lebanon,8,muhafazah,var,sidon muhafazah
1623,LBR,liberia,1,county,original,bomi
1623,LBR,liberia,1,county,var,bomicounty
1623,LBR,liberia,1,county,var,bomi-county
1623,LBR,liberia,1,county,var,bomi county
1624,LBR,liberia,2,county,original,bong
1624,LBR,liberia,2,county,var,bongcounty
1624,LBR,liberia,2,county,var,bong-county
1624,LBR,liberia,2,county,var,bong county
1625,LBR,liberia,3,county,original,gbapolu
1625,LBR,liberia,3,county,var,gbarpolu
1625,LBR,liberia,3,county,var,gbapolucounty
1625,LBR,liberia,3,county,var,gbapolu-county
1625,LBR,liberia,3,county,var,gbapolu county
1625,LBR,liberia,3,county,var,gbarpolucounty
1625,LBR,liberia,3,county,var,gbarpolu-county
1625,LBR,liberia,3,county,var,gbarpolu county
1626,LBR,liberia,5,county,original,grand bassa
1626,LBR,liberia,5,county,var,grandbassa
1626,LBR,liberia,5,county,var,grand bassacounty
1626,LBR,liberia,5,county,var,grand bassa-county
1626,LBR,liberia,5,county,var,grand bassa county
1626,LBR,liberia,5,county,var,grandbassacounty
1626,LBR,liberia,5,county,var,grandbassa-county
1626,LBR,liberia,5,county,var,grandbassa county
1627,LBR,liberia,4,county,original,grand cape mount
1627,LBR,liberia,4,county,var,grand cape mountcounty
1627,LBR,liberia,4,county,var,grand cape mount-county
1627,LBR,liberia,4,county,var,grand cape mount county
1628,LBR,liberia,6,county,original,grand gedeh
1628,LBR,liberia,6,county,var,grandgedeh
1628,LBR,liberia,6,county,var,grand gedehcounty
1628,LBR,liberia,6,county,var,grand gedeh-county
1628,LBR,liberia,6,county,var,grand gedeh county
1628,LBR,liberia,6,county,var,grandgedehcounty
1628,LBR,liberia,6,county,var,grandgedeh-county
1628,LBR,liberia,6,county,var,grandgedeh county
1629,LBR,liberia,7,county,original,grand kru
1629,LBR,liberia,7,county,var,grandkru
1629,LBR,liberia,7,county,var,grand krucounty
1629,LBR,liberia,7,county,var,grand kru-county
1629,LBR,liberia,7,county,var,grand kru county
1629,LBR,liberia,7,county,var,grandkrucounty
1629,LBR,liberia,7,county,var,grandkru-county
1629,LBR,liberia,7,county,var,grandkru county
1630,LBR,liberia,8,county,original,lofa
1630,LBR,liberia,8,county,var,lofacounty
1630,LBR,liberia,8,county,var,lofa-county
1630,LBR,liberia,8,county,var,lofa county
1631,LBR,liberia,9,county,original,margibi
1631,LBR,liberia,9,county,var,margibicounty
1631,LBR,liberia,9,county,var,margibi-county
1631,LBR,liberia,9,county,var,margibi county
1632,LBR,liberia,10,county,original,maryland
1632,LBR,liberia,10,county,var,marylandcounty
1632,LBR,liberia,10,county,var,maryland-county
1632,LBR,liberia,10,county,var,maryland county
1633,LBR,liberia,11,county,original,montserrado
1633,LBR,liberia,11,county,var,montserradocounty
1633,LBR,liberia,11,county,var,montserrado-county
1633,LBR,liberia,11,county,var,montserrado county
1634,LBR,liberia,12,county,original,nimba
1634,LBR,liberia,12,county,var,nimbacounty
1634,LBR,liberia,12,county,var,nimba-county
1634,LBR,liberia,12,county,var,nimba county
1635,LBR,liberia,14,county,original,river gee
1635,LBR,liberia,14,county,var,river geecounty
1635,LBR,liberia,14,county,var,river gee-county
1635,LBR,liberia,14,county,var,river gee county
1636,LBR,liberia,13,county,original,rivercess
1636,LBR,liberia,13,county,var,river cess
1636,LBR,liberia,13,county,var,rivercesscounty
1636,LBR,liberia,13,county,var,rivercess-county
1636,LBR,liberia,13,county,var,rivercess county
1636,LBR,liberia,13,county,var,river cesscounty
1636,LBR,liberia,13,county,var,river cess-county
1636,LBR,liberia,13,county,var,river cess county
1637,LBR,liberia,15,county,original,sinoe
1637,LBR,liberia,15,county,var,sinoecounty
1637,LBR,liberia,15,county,var,sinoe-county
1637,LBR,liberia,15,county,var,sinoe county
1638,LBY,libya,1,shabiyah,original,al butnan
1638,LBY,libya,1,shabiyah,var,tobruk
1638,LBY,libya,1,shabiyah,var,tubruq
1638,LBY,libya,1,shabiyah,var,butnan
1638,LBY,libya,1,shabiyah,var,al butnanshabiyah
1638,LBY,libya,1,shabiyah,var,al butnan-shabiyah
1638,LBY,libya,1,shabiyah,var,al butnan shabiyah
1638,LBY,libya,1,shabiyah,var,tobrukshabiyah
1638,LBY,libya,1,shabiyah,var,tobruk-shabiyah
1638,LBY,libya,1,shabiyah,var,tobruk shabiyah
1638,LBY,libya,1,shabiyah,var,tubruqshabiyah
1638,LBY,libya,1,shabiyah,var,tubruq-shabiyah
1638,LBY,libya,1,shabiyah,var,tubruq shabiyah
1638,LBY,libya,1,shabiyah,var,butnanshabiyah
1638,LBY,libya,1,shabiyah,var,butnan-shabiyah
1638,LBY,libya,1,shabiyah,var,butnan shabiyah
1639,LBY,libya,2,shabiyah,original,al jabal al akhdar
1639,LBY,libya,2,shabiyah,var,jabal al akhdar
1639,LBY,libya,2,shabiyah,var,jabal al-akhdar
1639,LBY,libya,2,shabiyah,var,jebel el-akhdar
1639,LBY,libya,2,shabiyah,var,al jabal al akhdarshabiyah
1639,LBY,libya,2,shabiyah,var,al jabal al akhdar-shabiyah
1639,LBY,libya,2,shabiyah,var,al jabal al akhdar shabiyah
1639,LBY,libya,2,shabiyah,var,jabal al akhdarshabiyah
1639,LBY,libya,2,shabiyah,var,jabal al akhdar-shabiyah
1639,LBY,libya,2,shabiyah,var,jabal al akhdar shabiyah
1639,LBY,libya,2,shabiyah,var,jabalalakhdar
1639,LBY,libya,2,shabiyah,var,jabal al-akhdarshabiyah
1639,LBY,libya,2,shabiyah,var,jabal al-akhdar-shabiyah
1639,LBY,libya,2,shabiyah,var,jabal al-akhdar shabiyah
1639,LBY,libya,2,shabiyah,var,jabalal-akhdar
1639,LBY,libya,2,shabiyah,var,jebel el-akhdarshabiyah
1639,LBY,libya,2,shabiyah,var,jebel el-akhdar-shabiyah
1639,LBY,libya,2,shabiyah,var,jebel el-akhdar shabiyah
1639,LBY,libya,2,shabiyah,var,jebelel-akhdar
1639,LBY,libya,2,shabiyah,var,jebel el akhdar
1640,LBY,libya,3,shabiyah,original,al jabal al gharbi
1640,LBY,libya,3,shabiyah,var,al gabal al gharbi
1640,LBY,libya,3,shabiyah,var,al jabal al gharbishabiyah
1640,LBY,libya,3,shabiyah,var,al jabal al gharbi-shabiyah
1640,LBY,libya,3,shabiyah,var,al jabal al gharbi shabiyah
1640,LBY,libya,3,shabiyah,var,al gabal al gharbishabiyah
1640,LBY,libya,3,shabiyah,var,al gabal al gharbi-shabiyah
1640,LBY,libya,3,shabiyah,var,al gabal al gharbi shabiyah
1640,LBY,libya,3,shabiyah,var,algabalalgharbi
1641,LBY,libya,4,shabiyah,original,al jifarah
1641,LBY,libya,4,shabiyah,var,jafara
1641,LBY,libya,4,shabiyah,var,al jfara
1641,LBY,libya,4,shabiyah,var,al aziziyah
1641,LBY,libya,4,shabiyah,var,al-ghifara
1641,LBY,libya,4,shabiyah,var,al jifarahshabiyah
1641,LBY,libya,4,shabiyah,var,al jifarah-shabiyah
1641,LBY,libya,4,shabiyah,var,al jifarah shabiyah
1641,LBY,libya,4,shabiyah,var,jafarashabiyah
1641,LBY,libya,4,shabiyah,var,jafara-shabiyah
1641,LBY,libya,4,shabiyah,var,jafara shabiyah
1641,LBY,libya,4,shabiyah,var,al jfarashabiyah
1641,LBY,libya,4,shabiyah,var,al jfara-shabiyah
1641,LBY,libya,4,shabiyah,var,al jfara shabiyah
1641,LBY,libya,4,shabiyah,var,aljfara
1641,LBY,libya,4,shabiyah,var,al aziziyahshabiyah
1641,LBY,libya,4,shabiyah,var,al aziziyah-shabiyah
1641,LBY,libya,4,shabiyah,var,al aziziyah shabiyah
1641,LBY,libya,4,shabiyah,var,alaziziyah
1641,LBY,libya,4,shabiyah,var,al-ghifarashabiyah
1641,LBY,libya,4,shabiyah,var,al-ghifara-shabiyah
1641,LBY,libya,4,shabiyah,var,al-ghifara shabiyah
1641,LBY,libya,4,shabiyah,var,al ghifara
1642,LBY,libya,5,shabiyah,original,al jufrah
1642,LBY,libya,5,shabiyah,var,jufra
1642,LBY,libya,5,shabiyah,var,jofra
1642,LBY,libya,5,shabiyah,var,
1642,LBY,libya,5,shabiyah,var,al jufrahshabiyah
1642,LBY,libya,5,shabiyah,var,al jufrah-shabiyah
1642,LBY,libya,5,shabiyah,var,al jufrah shabiyah
1642,LBY,libya,5,shabiyah,var,jufrashabiyah
1642,LBY,libya,5,shabiyah,var,jufra-shabiyah
1642,LBY,libya,5,shabiyah,var,jufra shabiyah
1642,LBY,libya,5,shabiyah,var,jofrashabiyah
1642,LBY,libya,5,shabiyah,var,jofra-shabiyah
1642,LBY,libya,5,shabiyah,var,jofra shabiyah
1642,LBY,libya,5,shabiyah,var,shabiyah
1642,LBY,libya,5,shabiyah,var,-shabiyah
1643,LBY,libya,6,shabiyah,original,al kufrah
1643,LBY,libya,6,shabiyah,var,al-kufra
1643,LBY,libya,6,shabiyah,var,kufra
1643,LBY,libya,6,shabiyah,var,kofra
1643,LBY,libya,6,shabiyah,var,cufra
1643,LBY,libya,6,shabiyah,var,al kufrahshabiyah
1643,LBY,libya,6,shabiyah,var,al kufrah-shabiyah
1643,LBY,libya,6,shabiyah,var,al kufrah shabiyah
1643,LBY,libya,6,shabiyah,var,al-kufrashabiyah
1643,LBY,libya,6,shabiyah,var,al-kufra-shabiyah
1643,LBY,libya,6,shabiyah,var,al-kufra shabiyah
1643,LBY,libya,6,shabiyah,var,al kufra
1643,LBY,libya,6,shabiyah,var,kufrashabiyah
1643,LBY,libya,6,shabiyah,var,kufra-shabiyah
1643,LBY,libya,6,shabiyah,var,kufra shabiyah
1643,LBY,libya,6,shabiyah,var,kofrashabiyah
1643,LBY,libya,6,shabiyah,var,kofra-shabiyah
1643,LBY,libya,6,shabiyah,var,kofra shabiyah
1643,LBY,libya,6,shabiyah,var,cufrashabiyah
1643,LBY,libya,6,shabiyah,var,cufra-shabiyah
1643,LBY,libya,6,shabiyah,var,cufra shabiyah
1644,LBY,libya,7,shabiyah,original,al marj
1644,LBY,libya,7,shabiyah,var,marj
1644,LBY,libya,7,shabiyah,var,al marg
1644,LBY,libya,7,shabiyah,var,al marjshabiyah
1644,LBY,libya,7,shabiyah,var,al marj-shabiyah
1644,LBY,libya,7,shabiyah,var,al marj shabiyah
1644,LBY,libya,7,shabiyah,var,marjshabiyah
1644,LBY,libya,7,shabiyah,var,marj-shabiyah
1644,LBY,libya,7,shabiyah,var,marj shabiyah
1644,LBY,libya,7,shabiyah,var,al margshabiyah
1644,LBY,libya,7,shabiyah,var,al marg-shabiyah
1644,LBY,libya,7,shabiyah,var,al marg shabiyah
1644,LBY,libya,7,shabiyah,var,almarg
1645,LBY,libya,8,shabiyah,original,al marqab
1645,LBY,libya,8,shabiyah,var,murqub
1645,LBY,libya,8,shabiyah,var,al murgub
1645,LBY,libya,8,shabiyah,var,al-morqib
1645,LBY,libya,8,shabiyah,var,al marqabshabiyah
1645,LBY,libya,8,shabiyah,var,al marqab-shabiyah
1645,LBY,libya,8,shabiyah,var,al marqab shabiyah
1645,LBY,libya,8,shabiyah,var,murqubshabiyah
1645,LBY,libya,8,shabiyah,var,murqub-shabiyah
1645,LBY,libya,8,shabiyah,var,murqub shabiyah
1645,LBY,libya,8,shabiyah,var,al murgubshabiyah
1645,LBY,libya,8,shabiyah,var,al murgub-shabiyah
1645,LBY,libya,8,shabiyah,var,al murgub shabiyah
1645,LBY,libya,8,shabiyah,var,almurgub
1645,LBY,libya,8,shabiyah,var,al-morqibshabiyah
1645,LBY,libya,8,shabiyah,var,al-morqib-shabiyah
1645,LBY,libya,8,shabiyah,var,al-morqib shabiyah
1645,LBY,libya,8,shabiyah,var,al morqib
1646,LBY,libya,9,shabiyah,original,al wahat
1646,LBY,libya,9,shabiyah,var,al wahad
1646,LBY,libya,9,shabiyah,var,al wahah
1646,LBY,libya,9,shabiyah,var,al wahatshabiyah
1646,LBY,libya,9,shabiyah,var,al wahat-shabiyah
1646,LBY,libya,9,shabiyah,var,al wahat shabiyah
1646,LBY,libya,9,shabiyah,var,alwahat
1646,LBY,libya,9,shabiyah,var,al wahadshabiyah
1646,LBY,libya,9,shabiyah,var,al wahad-shabiyah
1646,LBY,libya,9,shabiyah,var,al wahad shabiyah
1646,LBY,libya,9,shabiyah,var,alwahad
1646,LBY,libya,9,shabiyah,var,al wahahshabiyah
1646,LBY,libya,9,shabiyah,var,al wahah-shabiyah
1646,LBY,libya,9,shabiyah,var,al wahah shabiyah
1646,LBY,libya,9,shabiyah,var,alwahah
1647,LBY,libya,10,shabiyah,original,an nuqat al khams
