ISOALPHA,COUNTRYNM,NAME1,pop_size,overall_cvg,mean_age,perc_born_before_1980,perc_born_before_cessation,perc_susceptible,perc_foreign_born
THA,thailand,chon buri,2102389,85,35.031325553929364,37.936775734652336,39.65823641581078,72.7964327305746,NA
THA,thailand,chumphon,443638,85,33.2524344172501,32.42242549105352,34.019583534323026,76.66426667463112,NA
THA,thailand,kalasin,667472,85,35.200847376369346,34.72798858978354,36.49447467459309,74.96661509696287,NA
THA,thailand,kamphaeng phet,853316,85,36.953999456238954,42.69084372026307,44.342799150607746,69.58305692264062,NA
THA,thailand,kanchanaburi,791302,85,35.05419296299011,38.473503163141245,40.19759838847874,72.42645738542302,NA
THA,thailand,khon kaen,1583527,85,35.213553036986426,35.0050235960612,36.766218700407386,74.78021228245555,NA
THA,thailand,krabi,352963,85,33.17607086295164,32.461929437363125,34.047024758969066,76.64544336658517,NA
THA,thailand,lampang,621304,85,37.16895513307495,42.79795398066003,44.42939366236174,69.52365741730297,NA
THA,thailand,lamphun,392059,85,37.305376231638604,42.8824233087367,44.50289369712212,69.47324006845909,NA
THA,thailand,loei,444244,85,35.198383095776194,35.19705387129595,36.95338597707566,74.65182488902495,NA
THA,thailand,lop buri,719265,85,35.05127247954509,38.54576546891619,40.27010906967529,72.37671868365622,NA
THA,thailand,mae hong son,187942,85,36.82074522991135,42.591118536569795,44.251630822274954,69.6455938374605,NA
THA,thailand,maha sarakham,654080,85,35.232541890900194,35.51305650684931,37.2644324853229,74.43846253669275,NA
THA,thailand,mukdahan,371735,85,35.19121417138553,34.740446823678155,36.506274631121634,74.95852091678212,NA
THA,thailand,nakhon nayok,228662,85,35.075736239515095,38.83942237888237,40.56555090045569,72.17406035983241,NA
THA,thailand,nakhon pathom,988708,85,35.07025127742468,38.50542323921724,40.23005781282239,72.40419184329447,NA
THA,thailand,nakhon phanom,450321,85,35.219054851983365,35.429660175741304,37.1820989916082,74.49493919670634,NA
THA,thailand,nakhon ratchasima,2235235,85,35.21012667571866,35.311624952186236,37.06604450986138,74.57454676846058,NA
THA,thailand,nakhon sawan,817609,85,36.92736136710824,42.687935186623434,44.34376333920003,69.58239553747573,NA
THA,thailand,nakhon si thammarat,1300935,85,33.204313820444526,32.47344409982051,34.0613174370741,76.63563930403903,NA
THA,thailand,nan,429633,85,36.89991923339222,42.64821370797867,44.30344037818325,69.6100550725852,NA
THA,thailand,narathiwat,613065,85,33.211006173896735,32.468433200394735,34.057465358485636,76.63828163734678,NA
THA,thailand,nong bua lam phu,443032,85,35.21030647899023,34.967632134924784,36.729446179959915,74.80543639285649,NA
THA,thailand,nong khai,690843,85,35.21510386585664,35.267144633440594,37.02294153664436,74.6041132529388,NA
THA,thailand,nonthaburi,1971495,85,35.06751399318791,38.188339305958166,39.911630513899354,72.62261704899073,NA
THA,thailand,pathum thani,2351154,85,35.060645325657106,38.21417057325892,39.93736692704944,72.60496315639044,NA
THA,thailand,pattani,562942,85,33.207169655133214,32.49023878125988,34.07736498609093,76.62463148779094,NA
THA,thailand,phangnga,258170,85,33.165617616299336,32.42855482821397,34.01448657861099,76.66776293140178,NA
THA,thailand,phatthalung,419805,85,33.3845785543288,32.45706935362847,34.068579459510964,76.63065791974846,NA
THA,thailand,phayao,313415,85,37.2002504666337,42.82060526777596,44.449946556482615,69.50955915958075,NA
THA,thailand,phetchabun,827737,85,36.87755651855601,42.65096280581876,44.30999218350756,69.60556086172298,NA
THA,thailand,phetchaburi,464024,85,35.066156060893405,38.48413013120011,40.208566798269054,72.41893360472736,NA
THA,thailand,phichit,474505,85,36.937579161441924,42.692279322662564,44.34705640614956,69.5801366582017,NA
THA,thailand,phitsanulok,950879,85,36.918664204383525,42.68122442497941,44.33741832557034,69.58674789957502,NA
THA,thailand,phra nakhon si ayutthaya,683391,85,35.06932634465482,38.425557257850926,40.149811747593986,72.4592366317379,NA
THA,thailand,phrae,462835,85,37.05406570376052,42.75242797109121,44.39633994836172,69.54633061242127,NA
THA,thailand,phuket,1002211,85,33.45588553707752,32.406349561120365,34.03005953836068,76.65708065966147,NA
THA,thailand,prachin buri,665431,85,35.07763689999414,38.80408336852356,40.53006247078961,72.19840364816189,NA
THA,thailand,prachuap khiri khan,439788,85,35.042436355698655,38.43697417846781,40.16066832200969,72.45178956451745,NA
THA,thailand,ranong,347940,85,33.34541731332988,32.40150600678278,34.01166867850779,76.66969586997759,NA
THA,thailand,ratchaburi,725753,85,35.07364902384145,38.46021993708604,40.18471849237964,72.43529235015218,NA
THA,thailand,rayong,1167956,85,35.02502106243728,38.19267164173993,39.91497967389183,72.6203196926939,NA
THA,thailand,roi et,847511,85,35.212870983385464,35.1484995474985,36.90661242154969,74.68390920943799,NA
THA,thailand,sa kaeo,575739,85,35.061784072296646,38.64501102061872,40.36995930447651,72.30822641509434,NA
THA,thailand,sakon nakhon,770932,85,35.211385050821605,35.14800267727893,36.90608250792547,74.68427270368852,NA
THA,thailand,samut prakan,2941488,85,35.0526748706777,38.17225839439086,39.895134707331806,72.63393234750575,NA
THA,thailand,samut sakhon,1526978,85,35.04252222363387,38.22440139936528,39.94725529771876,72.59818022852981,NA
THA,thailand,samut songkhram,152548,85,35.076100637176495,38.68775729606419,40.413246978000366,72.27853323544065,NA
THA,thailand,saraburi,823956,85,35.061617367917705,38.52676599235881,40.25122700726738,72.38967083436494,NA
THA,thailand,satun,275697,85,33.19308334874881,32.435463570514,34.02445438289136,76.66092551605566,NA
THA,thailand,si sa ket,820671,85,35.22591330752518,35.57252540908598,37.32233745313286,74.39874262402351,NA
THA,thailand,sing buri,135905,85,35.08587984253707,38.63316287112321,40.35878003016813,72.31589483830616,NA
THA,thailand,songkhla,1580142,85,33.399444796733455,32.450513941152124,34.06433092722047,76.63357220047313,NA
THA,thailand,sukhothai,604604,85,36.968034448994715,42.7168526837401,44.36990162155725,69.5644659826928,NA
THA,thailand,suphan buri,755592,85,35.084871862063125,38.64678291988269,40.37231733528148,72.30660892386366,NA
THA,thailand,surat thani,1060000,85,33.32154103773585,32.45037735849057,34.054433962264156,76.6403610235849,NA
THA,thailand,surin,858936,85,35.230585282256186,35.615459126174706,37.36459992362644,74.36975268238844,NA
THA,thailand,tak,515557,85,36.96092672585185,42.68761747003726,44.33806543214426,69.58630401682065,NA
THA,thailand,trang,545158,85,33.212373293613965,32.486325065393885,34.07437843707696,76.62668011108707,NA
THA,thailand,trat,253382,85,35.03383231642342,38.48213369536905,40.205776258771344,72.42084777529581,NA
THA,thailand,ubon ratchathani,1631818,85,35.21141573386248,35.36333095970261,37.11668825812683,74.5398076893379,NA
THA,thailand,udon thani,1015882,85,35.20873585711726,35.057870894454275,36.817602831824956,74.74496533750967,NA
THA,thailand,uthai thani,263233,85,36.92242044120608,42.68788487765592,44.34451607511216,69.58187919827681,NA
THA,thailand,uttaradit,374603,85,37.036772262902325,42.746267381734796,44.39211645395259,69.54922771841123,NA
THA,thailand,yala,408453,85,33.25125657052342,32.460625824758296,34.05522789647769,76.63981642441114,NA
THA,thailand,yasothon,383655,85,35.21031395394299,35.306251710521174,37.061109590647845,74.57793187629511,NA
TJK,tajikistan,districts of republican subordination,2240625,91,23.822168145048813,16.719022594142256,16.719022594142256,87.72205137753974,NA
TJK,tajikistan,dushanbe city,935774,91,24.951038391748433,17.8271676708265,17.8271676708265,86.90826287757514,NA
TJK,tajikistan,gorno-badakhshan,207333,91,27.988286958660705,22.28337987681652,22.28337987681652,83.63575431986226,NA
TJK,tajikistan,khatlon,3340611,91,23.361361888588643,16.156068455740584,16.156068455740584,88.13546800815779,NA
TJK,tajikistan,sughd,2673390,91,25.865169316859866,20.121837816405385,20.121837816405385,85.22312596276637,NA
TKL,tokelau,atafu,574,NA,27.34843205574913,25.540069686411147,NA,NA,NA
TKL,tokelau,fakaofo,592,NA,27.33783783783784,25.506756756756754,NA,NA,NA
TKL,tokelau,nukunonu,471,NA,27.339702760084926,25.520169851380043,NA,NA,NA
TKM,turkmenistan,ahal,1185969,91,26.846914211079717,21.355802723342684,21.355802723342684,84.31693915405883,NA
TKM,turkmenistan,asgabat,1283769,91,26.84690002640662,21.3557890866659,21.3557890866659,84.31694916842515,NA
TKM,turkmenistan,balkan,701126,91,26.84688914688658,21.35581906818461,21.35581906818461,84.31692715089727,NA
TKM,turkmenistan,dasoguz,1715579,91,26.846920485736884,21.355845460920193,21.355845460920193,84.31690776886404,NA
TKM,turkmenistan,lebap,1664192,91,26.846928719763103,21.355877206476176,21.355877206476176,84.31688445588009,NA
TKM,turkmenistan,mary,1848608,91,26.84693618116983,21.35587425781994,21.35587425781994,84.31688662128477,NA
TLS,timor-leste,aileu,67907,NA,22.884886683257985,18.206370477270383,NA,NA,NA
TLS,timor-leste,ainaro,61134,NA,22.620194981516015,17.43645107468839,NA,NA,NA
TLS,timor-leste,baucau,122285,NA,24.48734513636178,21.535265977020895,NA,NA,NA
TLS,timor-leste,bobonaro,99089,NA,23.888807032062086,19.921282887101494,NA,NA,NA
TLS,timor-leste,covalima,67002,NA,23.856735619832243,19.058535566102506,NA,NA,NA
TLS,timor-leste,dili,364276,NA,22.273103361187673,11.834597942219634,NA,NA,NA
TLS,timor-leste,ermera,136047,NA,22.096915036715252,16.453431534690218,NA,NA,NA
TLS,timor-leste,lautem,62236,NA,23.049312295134648,18.802300919082203,NA,NA,NA
TLS,timor-leste,liquica,74326,NA,23.23065952694885,18.347549982509484,NA,NA,NA
TLS,timor-leste,manatuto,53206,NA,24.10587151824982,20.381535917001845,NA,NA,NA
TLS,timor-leste,manufahi,51098,NA,23.418744373556695,18.929508004227174,NA,NA,NA
TLS,timor-leste,oecusse,72276,NA,23.464732414632795,18.91443909458188,NA,NA,NA
TLS,timor-leste,viqueque,78025,NA,24.45857097084268,20.7607818007049,NA,NA,NA
TON,tonga,eua,4823,80,26.10978643997512,22.71200497615592,21.505287165664523,86.11618660584698,NA
TON,tonga,haapai,5340,80,26.980149812734084,23.9063670411985,22.786516853932586,85.28902471910112,NA
TON,tonga,niuas,816,80,29.569240196078432,30.294117647058822,29.117647058823533,81.20164705882353,NA
TON,tonga,tongatapu,84354,80,25.75267325793679,20.844773217630465,19.747966901391756,87.25071256846148,NA
TON,tonga,vavau,14337,80,26.674478621747927,23.67998884006417,22.515170537769407,85.46420590081607,NA
TTO,trinidad and tobago,arima,33453,80,33.872178877828595,35.22793172510686,31.18464711685051,79.8671918213613,NA
TTO,trinidad and tobago,chaguanas,97004,80,32.856562615974596,32.459898560884085,28.073481505917286,81.8757603397798,NA
TTO,trinidad and tobago,couva -tabaquite-talparo,187041,80,33.00373714853963,33.419731502718655,29.053523024363642,81.24304553547083,NA
TTO,trinidad and tobago,diego martin,96546,80,34.829221303834444,37.5273962670644,33.52598761212272,78.35562239761357,NA
TTO,trinidad and tobago,mayaro -rio claro,37708,80,31.804948552031398,31.64209186379548,27.305081149888622,82.3718396096319,NA
TTO,trinidad and tobago,penal-debe,91745,80,33.733173469943864,34.845059676276634,30.38443511908006,80.38380868712191,NA
TTO,trinidad and tobago,point fortin,20409,80,32.42726248223823,33.05600470380714,29.307658386006175,81.07897574599441,NA
TTO,trinidad and tobago,port of spain,27795,80,36.13149847094801,40.19284043892787,36.5569347004857,76.39884295736643,NA
TTO,trinidad and tobago,princes town,108455,80,32.55718961781384,32.55488451431469,28.351666589829883,81.69616404960583,NA
TTO,trinidad and tobago,saint andrew,656777,80,31.85096996392992,29.82848059539235,25.65007605321136,83.44031090004674,NA
TTO,trinidad and tobago,saint george,155333,80,31.37020143820051,30.210193584106403,26.38100081759832,82.96842587215852,NA
TTO,trinidad and tobago,saint patrick,40637,80,31.001931737086892,29.679848414006937,26.114132440879,83.1407160961685,NA
TTO,trinidad and tobago,san fernando,42049,80,35.05048871554615,37.64275012485434,33.80532236200623,78.17528388308878,NA
TTO,trinidad and tobago,san juan -laventille,151565,80,32.82509154488174,33.085210965592324,29.203180153729424,81.14642689275229,NA
TTO,trinidad and tobago,sangre grande,82521,80,31.701409338229055,31.09608463300251,27.0559009221895,82.53271036463445,NA
TTO,trinidad and tobago,siparia,88102,80,33.30218383237611,34.61192708451568,30.54527706521986,80.27996912669406,NA
TTO,trinidad and tobago,tobago,21960,80,31.628642987249545,31.726775956284154,27.643897996357016,82.15309945355192,NA
TTO,trinidad and tobago,tunapuna -piarco,217954,80,33.66468612643035,34.557016618185486,30.51992622296448,80.29633563045412,NA
TUN,tunisia,ariana,692624,84.5,31.36422214650373,29.284055995749497,30.69682829356187,78.80951925200397,NA
TUN,tunisia,beja,293240,84.5,33.46078297640158,34.92558996044196,36.332423953075974,74.96399295389442,NA
TUN,tunisia,ben arous,712608,84.5,31.9353220845121,31.307731599982034,32.72803561004086,77.39941376380844,NA
TUN,tunisia,bizerte,584579,84.5,32.53557346398006,32.82269804423355,34.18774879015496,76.42192164549189,NA
TUN,tunisia,gabes,385186,84.5,31.056728437689845,29.23989968482759,30.512531608106215,78.95576404334528,NA
TUN,tunisia,gafsa,338830,84.5,30.947584334326947,28.944367381872915,30.273529498568603,79.11594750228728,NA
TUN,tunisia,jendouba,380198,84.5,33.57582364978248,35.44684611702324,36.743433684553835,74.67733090442348,NA
TUN,tunisia,kairouan,571862,84.5,29.97029702970297,27.74588974263022,29.037565006942234,79.98316529407444,NA
TUN,tunisia,kasserine,445985,84.5,29.294314831216298,25.68673834321782,26.912115878336717,81.43893015415317,NA
TUN,tunisia,kebili,160892,84.5,30.148664942943093,26.61897421873058,27.93749844616264,80.73812402108246,NA
TUN,tunisia,kef,226597,84.5,33.81467539287811,35.92095217500673,37.29581591989303,74.30021269125363,NA
TUN,tunisia,mahdia,420891,84.5,29.942745271341035,28.05191843018739,29.31471568648415,79.7850026985609,NA
TUN,tunisia,manubah,399861,84.5,32.04008893090349,31.229752338937782,32.62943872995866,77.47674969952058,NA
TUN,tunisia,medenine,496462,84.5,30.7201739508764,28.01342298101365,29.35108830081658,79.76873812295806,NA
TUN,tunisia,monastir,601289,84.5,29.571533821506797,26.282569612948187,27.578552077287295,80.9687727768178,NA
TUN,tunisia,nabeul,832031,84.5,31.51928473818884,30.3774979538022,31.83713106843375,78.03797846907146,NA
TUN,tunisia,sfax,998521,84.5,31.561912067948494,30.289377990047278,31.63060165985493,78.18190496844834,NA
TUN,tunisia,sidi bou zid,439624,84.5,30.183424926755592,27.260977562644445,28.544210507160667,80.3160198424108,NA
TUN,tunisia,siliana,209791,84.5,32.13356149691836,32.46831370268505,33.75521352202907,76.74479581202245,NA
TUN,tunisia,sousse,755751,84.5,30.48901291562962,27.640082513949704,28.978830329036942,79.99890429228674,NA
TUN,tunisia,tataouine,148814,84.5,30.165427983926243,26.686333275095087,27.92210410310858,80.76749600172026,NA
TUN,tunisia,tozeur,112091,84.5,30.632450419748242,28.754672542844656,30.12873468877965,79.20483442024783,NA
TUN,tunisia,tunis,1089201,84.5,33.461543828916795,33.37185698507438,34.801418654591764,75.99730530673402,NA
TUN,tunisia,zaghouan,182686,84.5,30.883521452109083,28.247046845406874,29.6451835389685,79.55367437789431,NA
TUR,turkey,adana,2015426,80,30.10155173149498,27.51419302916604,28.745624994418055,81.44182450360371,NA
TUR,turkey,adiyaman,590391,80,27.454898533344853,22.261755345186494,23.236058815259717,84.99880042886832,NA
TUR,turkey,afyonkarahisar,672555,80,32.673938190928624,32.45248344001605,33.70478250849373,78.24019241251645,NA
TUR,turkey,agri,583102,80,23.11494815658324,15.791027984812263,16.428549379010875,89.39372852091057,NA
TUR,turkey,aksaray,390185,80,29.985669618258004,26.949882747927262,28.058382562117973,81.88550821789663,NA
TUR,turkey,amasya,330874,80,34.85426929888719,36.103410966107944,37.32514491921396,75.90288644015547,NA
TUR,turkey,ankara,6195391,80,32.34848107246177,30.643057072588313,32.06476879344661,79.29898526695087,NA
TUR,turkey,antalya,2178499,80,31.888855124560536,29.784636118722112,31.253996444340803,79.82241989553359,NA
TUR,turkey,ardahan,87108,80,31.874420259907243,30.397667263626758,31.37277861964458,79.74573412315745,NA
TUR,turkey,artvin,149199,80,36.72153968860381,39.5521417703872,40.85992533462021,73.62083220396919,NA
TUR,turkey,aydin,1099057,80,35.033427747605444,36.8441127257276,38.21022931476711,75.33147595438635,NA
TUR,turkey,balikesir,1298250,80,36.74293972655498,40.10253803196611,41.537130752936655,73.1836283859041,NA
TUR,turkey,bartin,200446,80,36.05362790976123,38.555022300270394,39.85412530057971,74.27017670594573,NA
TUR,turkey,batman,615602,80,23.204770289895094,15.318566216484026,16.12561362698627,89.58930384241766,NA
TUR,turkey,bayburt,60160,80,31.463979388297872,29.334773936170212,30.37932180851064,80.38710984042552,NA
TUR,turkey,bilecik,283024,80,33.1412212391882,30.628003278873877,31.850443778619482,79.43735349652326,NA
TUR,turkey,bingol,273120,80,27.16065282659637,20.785002929115407,21.69412712360867,85.99427152899824,NA
TUR,turkey,bitlis,296244,80,23.882358798827994,16.767326933203712,17.551005252427053,88.66907100903309,NA
TUR,turkey,bolu,292046,80,35.70425891811564,37.188319648274586,38.466885353677164,75.16577881566602,NA
TUR,turkey,burdur,275276,80,36.24833076621282,38.75499498684956,40.055725889652564,74.14002336564029,NA
TUR,turkey,bursa,3406573,80,32.63598666460399,31.354695760225898,32.747497264846515,78.85821576581509,NA
TUR,turkey,canakkale,546343,80,37.17138592422709,40.13855764602091,41.53156533532963,73.18722141951119,NA
TUR,turkey,cankiri,140260,80,36.54344431769571,39.73677456152859,40.94053899900185,73.5687880222444,NA
TUR,turkey,corum,525226,80,34.7195816657972,36.3248963303416,37.48942360050721,75.79682812351254,NA
TUR,turkey,denizli,1105783,80,33.63701331997327,33.439653168840536,34.85765290296559,77.49589928584541,NA
TUR,turkey,diyarbakir,1713871,80,24.46197175866795,16.940003069075793,17.812145721585814,88.5004787221442,NA
TUR,turkey,duzce,387036,80,32.72792453415186,32.18331111317811,33.43797476203764,78.41244349362849,NA
TUR,turkey,edirne,397531,80,37.30410584331788,41.366635557981645,42.827553071332794,72.35053173714753,NA
TUR,turkey,elazig,583062,80,31.192749656125763,28.812716314903046,29.983946818691663,80.64236393385265,NA
TUR,turkey,erzincan,181176,80,32.701696140769194,30.533403982867487,31.655296507263657,79.5633405749106,NA
TUR,turkey,erzurum,635284,80,28.655728776421252,24.55578922182835,25.525276884039265,83.52088124366425,NA
TUR,turkey,eskisehir,810842,80,34.962659186376634,35.86711097846436,37.31114076478525,75.91192752225464,NA
TUR,turkey,gaziantep,2399422,80,26.095481745186966,20.33150483741501,21.32836158041395,86.23040976368475,NA
TUR,turkey,giresun,381559,80,36.24988402842025,39.176326596935205,40.41817910205237,73.90602357171498,NA
TUR,turkey,gumushane,97369,80,33.58854974375828,33.42706610933664,34.5165299017141,77.71612829545337,NA
TUR,turkey,hakkari,277166,80,22.529567118622055,13.327969520071004,14.0090775924897,90.95573950628865,NA
TUR,turkey,hatay,1832147,80,28.92039285057367,25.24577995106288,26.443140206544562,82.92830868265483,NA
TUR,turkey,igdir,213041,80,26.489633450838102,21.052942860763892,21.90686299820222,85.85692924836064,NA
TUR,turkey,isparta,493954,80,33.64994918555169,32.691019811561404,33.89554492928491,78.11703619365366,NA
TUR,turkey,istanbul,16282532,80,30.902620090044962,27.065132130555615,28.430155703056503,81.64549147810672,NA
TUR,turkey,izmir,4379337,80,34.265073571638816,34.263981054666495,35.66840825449149,76.97247563090028,NA
TUR,turkey,kahramanmaras,1145632,80,28.443378414709088,24.331530543839555,25.415945085332815,83.59146585290914,NA
TUR,turkey,karabuk,245579,80,35.47484312583731,36.89940915143396,38.22346373264815,75.32293181420235,NA
TUR,turkey,karaman,241902,80,32.114428570247455,30.827029127497912,32.10713429405296,79.2716340997594,NA
TUR,turkey,kars,292026,80,28.0238848595673,23.644606987049098,24.586372446289033,84.12703794867579,NA
TUR,turkey,kastamonu,370823,80,37.67682829813685,41.63339382940109,42.737856066101614,72.40844012372479,NA
TUR,turkey,kayseri,1622636,80,30.465413993033557,27.79064435893201,29.01285315992003,81.26930199995563,NA
TUR,turkey,kilis,137592,80,28.77990726205012,25.657014942729226,26.692685621257052,82.76720216291645,NA
TUR,turkey,kinkale,233759,80,33.48127130933996,34.32423992231315,35.676915113428784,76.96698360277037,NA
TUR,turkey,kirklareli,354613,80,36.886191425582254,39.825951107263414,41.29262040590728,73.34148426594625,NA
TUR,turkey,kirsehir,210935,80,33.816237229478276,34.63294379785242,36.00161187095551,76.75735937611113,NA
TUR,turkey,kocaeli,1873886,80,30.809794192389504,27.48378503281416,28.795732504538694,81.40947509506982,NA
TUR,turkey,konya,2208221,80,30.920004836472437,29.09790279143256,30.33681864269926,80.41454988427336,NA
TUR,turkey,kutahya,601851,80,34.67139873490282,35.29654349664618,36.56409975226426,76.3942171999382,NA
TUR,turkey,malatya,700665,80,31.192336565976607,29.04917471259446,30.213668443550056,80.49405565284408,NA
TUR,turkey,manisa,1602713,80,33.6699122051172,33.65122763713778,34.98838531914323,77.41149843796113,NA
TUR,turkey,mardin,828754,80,24.235857685151444,16.860274580876837,17.67240942426824,88.59069247569242,NA
TUR,turkey,mersin,1578249,80,31.404836942713096,29.946022459066977,31.282402206495934,79.80408113548623,NA
TUR,turkey,mugla,976074,80,34.75740312722191,35.38608753024873,36.90423062185859,76.1746287105281,NA
TUR,turkey,mus,382989,80,23.28752000710203,16.139628031092276,16.85896983986485,89.11584907138325,NA
TUR,turkey,nevsehir,275817,80,32.88367830844364,32.64164282839709,33.950699195481064,78.08142859939741,NA
TUR,turkey,nigde,349524,80,30.627401837928154,28.48576921756446,29.684199082180335,80.83588107254438,NA
TUR,turkey,ordu,646755,80,34.343068859150684,35.74036536246338,36.908009988326334,76.17218875153651,NA
TUR,turkey,osmaniye,524924,80,29.482398404340437,26.940890490813914,28.10079173366049,81.85812885674879,NA
TUR,turkey,rize,301316,80,34.02179273586534,34.472978534163474,35.92188931221707,76.80882826003264,NA
TUR,turkey,sakarya,1012299,80,32.43220086160314,31.424766793210303,32.728808385664706,78.87028130621486,NA
TUR,turkey,saliurfa,2044089,80,22.61360268559735,15.300468815203253,16.066854231885205,89.6272389078949,NA
TUR,turkey,samsun,1372980,80,33.04919700214133,33.34855569636848,34.5739195035616,77.67907756850063,NA
TUR,turkey,siirt,360882,80,23.093953148120438,15.756673926657466,16.49735924762111,89.34930486973582,NA
TUR,turkey,sinop,194025,80,37.66682901687927,42.03664476227291,43.11784563844865,72.16311885581754,NA
TUR,turkey,sirnak,555948,80,21.04492326620475,12.070229589817751,12.726334117579343,91.78387869369078,NA
TUR,turkey,sivas,628612,80,32.14654826824814,30.832596259695965,31.935375080335724,79.38252184813524,NA
TUR,turkey,tekirdag,1130128,80,32.86565548327269,31.33418515424802,32.75271473673778,78.85484736596209,NA
TUR,turkey,tokat,521753,80,33.347996082437476,33.965305422297526,35.10569177369368,77.33576539090336,NA
TUR,turkey,trabzon,667970,80,33.8043093252691,34.13964699013429,35.39386499393685,77.14972075991436,NA
TUR,turkey,tunceli,67372,80,35.54190910170397,33.92061984207089,35.10508816719112,77.33615507926142,NA
TUR,turkey,usak,378353,80,34.60457297814475,35.45112632911593,36.80864166532313,76.2363409408674,NA
TUR,turkey,van,1279171,80,22.86684540221753,15.192933548368437,15.910726556496355,89.72803493512596,NA
TUR,turkey,yalova,259370,80,34.68817519373867,35.782318695300155,37.17369009523075,76.00066567451903,NA
TUR,turkey,yozgat,357374,80,32.03740479161886,31.43653427501721,32.57427792732543,78.97004617011869,NA
TUR,turkey,zonguldak,648852,80,34.17400115896999,34.96196359108087,36.31207116568956,76.55692685543083,NA
TUV,tuvalu,funafuti,6961,NA,27.612052865967534,25.605516448786098,NA,NA,NA
TUV,tuvalu,nanumanga,350,NA,30.085714285714285,32.457142857142856,NA,NA,NA
TUV,tuvalu,nanumea,418,NA,29.858851674641148,32.58373205741626,NA,NA,NA
TUV,tuvalu,niulakita,14,NA,21.642857142857142,14.285714285714285,NA,NA,NA
TUV,tuvalu,niutao,489,NA,30.120654396728018,32.760736196319016,NA,NA,NA
TUV,tuvalu,nui,463,NA,29.35637149028078,30.194384449244062,NA,NA,NA
TUV,tuvalu,nukufetau,432,NA,29.037037037037038,31.898148148148152,NA,NA,NA
TUV,tuvalu,nukulaelae,239,NA,29.11297071129707,29.456066945606697,NA,NA,NA
TUV,tuvalu,vaitupu,1338,NA,25.924514200298955,22.331838565022423,NA,NA,NA
TWN,taiwan,changhua,1123909,90,36.758970699585106,40.49390119662712,40.49390119662712,70.58927956088972,NA
TWN,taiwan,chiayi,408930,90,38.28118504389504,43.86780133519184,43.86780133519184,68.13881589025017,NA
TWN,taiwan,chiayi city,252407,90,36.96737412195383,41.809458533241944,41.809458533241944,69.63379026730638,NA
TWN,taiwan,hsinchu,569362,90,33.970767279867644,32.625816264520644,32.625816264520644,76.30386964707866,NA
TWN,taiwan,hsinchu city,539858,90,33.79945467141359,32.1405999355386,32.1405999355386,76.65628226681831,NA
TWN,taiwan,hualien,273702,90,37.317041892277004,42.621975725424,42.621975725424,69.04365903062455,NA
TWN,taiwan,kaohsiung,2646154,90,36.623553655607346,39.75972675815542,39.75972675815542,71.12251045555172,NA
TWN,taiwan,keelung city,353407,90,37.464789888145965,41.737203847122444,41.737203847122444,69.68626884583497,NA
TWN,taiwan,kinmen,54177,90,34.722188382523946,35.232663307307526,35.232663307307526,74.41051663990254,NA
TWN,taiwan,lienchiang,11448,90,28.16133822501747,16.60377358490566,16.60377358490566,87.94067924528302,NA
TWN,taiwan,miaoli,490951,90,36.80405376503969,40.202097561671124,40.202097561671124,70.80121654095825,NA
TWN,taiwan,nantou,406825,90,38.094168254163336,44.63152461131937,44.63152461131937,67.58412367479873,NA
TWN,taiwan,new taipei,4193165,90,35.35771428026324,36.452941870877964,36.452941870877964,73.52422831918133,NA
TWN,taiwan,penghu,84171,90,36.63366242530088,39.08733411745138,39.08733411745138,71.61086923049506,NA
TWN,taiwan,pingtung,688846,90,37.92288406987919,43.6436300711625,43.6436300711625,68.30163147931468,NA
TWN,taiwan,taichung,2827770,90,34.97710386629747,36.36493774246138,36.36493774246138,73.5881457176503,NA
TWN,taiwan,tainan,1723124,90,37.17108751314473,40.941174285773975,40.941174285773975,70.26442511624236,NA
TWN,taiwan,taipei,2508671,90,37.15071326610783,39.86450196139709,39.86450196139709,71.04641222543728,NA
TWN,taiwan,taitung,184122,90,37.74442489219105,43.60510965555447,43.60510965555447,68.32960885717078,NA
TWN,taiwan,taoyuan,2505340,90,34.12785689766658,33.6233964252357,33.6233964252357,75.57932717635131,NA
TWN,taiwan,yilan,383514,90,37.424977966906035,42.14140813633922,42.14140813633922,69.39269527057684,NA
TWN,taiwan,yunlin,505349,90,38.52524295091115,44.61285171238095,44.61285171238095,67.59768580129773,NA
TZA,united republic of tanzania,arusha,2167758,97,21.815576738731906,13.09213482316753,13.96314533264322,89.06978946506021,NA
TZA,united republic of tanzania,dar es salaam,7020306,97,23.7887952462471,12.89104492026416,13.918057133122117,89.10508405676335,NA
TZA,united republic of tanzania,dodoma,2492373,97,21.86771041092164,15.14058289028167,16.017754966852877,87.46146158949723,NA
TZA,united republic of tanzania,geita,2553837,97,19.082035775971608,10.784290461764005,11.509771375385352,90.9902660650621,NA
TZA,united republic of tanzania,iringa,1057237,97,22.703659633554256,15.365088433340867,16.218180029643307,87.30457085459551,NA
TZA,united republic of tanzania,kagera,2916231,97,20.57697315473294,12.917056296294774,13.717973644748993,89.26170741062694,NA
TZA,united republic of tanzania,kaskazini pemba,241500,97,20.84712215320911,15.047784679089027,15.840414078674947,87.60028226335403,NA
TZA,united republic of tanzania,kaskazini unguja,247897,97,22.448815435442945,16.217783998999586,17.154544024332687,86.57159448319261,NA
TZA,united republic of tanzania,katavi,743974,97,19.457438028748317,11.036434068932516,11.738017726425925,90.81159710393105,NA
