ISOALPHA,COUNTRYNM,NAME1,tot_popn_2020,prop_vaxxed,overall_cvg,mean_age,perc_born_before_1980,perc_born_before_cessation,perc_vaxxed
UGA,uganda,busia,424454,0.1166832821374425,93,20.29096832599728,12.006090607737573,12.741015720912918,11.66832821374425
UGA,uganda,butaleja,332824,0.11662747822340423,93,20.28503061822114,12.00019436334651,12.735052316632759,11.662747822340423
UGA,uganda,butambala,117763,0.11656250553480907,93,20.278117324683272,11.993329345770167,12.728109104567094,11.656250553480907
UGA,uganda,buvuma,142265,0.11594323461544775,93,20.212224997652104,11.927897148983245,12.66193161657648,11.594323461544775
UGA,uganda,buyende,452804,0.11662487898705293,93,20.28475405149349,11.99991972790164,12.734774553012599,11.662487898705292
UGA,uganda,dokolo,236124,0.11661008573297754,93,20.283180003843402,11.998356671924816,12.73319369338669,11.661008573297755
UGA,uganda,gomba,190642,0.11628704478904517,93,20.248807455647533,11.964224149384576,12.69867239177348,11.628704478904517
UGA,uganda,gulu,583234,0.11660522254858771,93,20.282662546093963,11.99784282761523,12.732673996245275,11.66052225485877
UGA,uganda,hoima,805692,0.11641903397878174,93,20.262851510652844,11.978170133874686,12.712777224966182,11.641903397878174
UGA,uganda,ibanda,302352,0.11661815756292349,93,20.284038871330814,11.9992095418868,12.734056277778445,11.661815756292349
UGA,uganda,iganga,655659,0.11671364449084974,93,20.29419897361465,12.009298695540414,12.744260349742007,11.671364449084974
UGA,uganda,isingiro,663718,0.11664868336952093,93,20.287286910869444,12.002434900162019,12.73731837379547,11.664868336952093
UGA,uganda,jinja,561341,0.11660280058603055,93,20.28240484184226,11.997586922928454,12.732415176731829,11.660280058603055
UGA,uganda,kaabong,167454,0.11679175566816728,93,20.302510242688786,12.01755192650235,12.752607587335845,11.679175566816728
UGA,uganda,kabale,623444,0.11679351326973784,93,20.30269725689187,12.017737634773546,12.752795410876704,11.679351326973784
UGA,uganda,kabarole,591134,0.11647749072728818,93,20.26907148816082,11.984346676890373,12.719024120551472,11.647749072728818
UGA,uganda,kaberamaido,296465,0.11658023185546268,93,20.280003459622034,11.99520230971059,12.730003402095846,11.658023185546268
UGA,uganda,kalangala,72557,0.11541092192088723,93,20.155585292708423,11.8716529626446,12.60504679306844,11.541092192088723
UGA,uganda,kaliro,318311,0.11660308989614508,93,20.282435625326656,11.99761749144984,12.73244609343731,11.660308989614508
UGA,uganda,kalungu,213767,0.11661316013007601,93,20.283507129133326,11.998681512878365,12.733522234370456,11.661316013007601
UGA,uganda,kampala,1855702,0.11673178257401512,93,20.296128921348814,12.011215166328736,12.74619864967394,11.673178257401512
UGA,uganda,kamuli,618285,0.11666259298597871,93,20.288766936764183,12.003904590943291,12.738804804769877,11.666259298597872
UGA,uganda,kamwenge,574413,0.11657259677579673,93,20.279191063705273,11.994395586805368,12.729187490388863,11.657259677579674
UGA,uganda,kanungu,304129,0.11671989517066625,93,20.294864065137215,12.009959142687244,12.744928319568388,11.671989517066624
UGA,uganda,kapchorwa,135308,0.11655917821291585,93,20.277763287418693,11.992977780769964,12.727753535142236,11.655917821291585
UGA,uganda,kasese,879788,0.11665023486881394,93,20.287451995157443,12.002598831656108,12.73748417251558,11.665023486881394
UGA,uganda,katakwi,212788,0.11657208855004965,93,20.279136986925494,11.994341887647119,12.729133179582034,11.657208855004965
UGA,uganda,kayunga,449863,0.11658109384912141,93,20.280095178393715,11.995293388004342,12.730095517797087,11.65810938491214
UGA,uganda,kibaale,1192554,0.11650089160483247,93,20.27156141337408,11.986819214800022,12.721524821366314,11.650089160483247
UGA,uganda,kiboga,187993,0.11625347561672689,93,20.24523559265283,11.960677228932754,12.695085070895832,11.625347561672688
UGA,uganda,kibuku,276527,0.11670268485541482,93,20.293032834757433,12.008140699903821,12.743089164208019,11.670268485541483
UGA,uganda,kiruhura,444106,0.11637197690093802,93,20.25784449310129,11.973198080640115,12.707748538640839,11.637197690093801
UGA,uganda,kiryandongo,347215,0.1164412683233298,93,20.265217313173974,11.98051941584872,12.715153265925489,11.64412683233298
UGA,uganda,kisoro,353044,0.11711740449973541,93,20.337160278135524,12.051959998582616,12.78740757707617,11.711740449973542
UGA,uganda,kitgum,245144,0.11665138733827762,93,20.28757462144656,12.002720601638165,12.737607329492127,11.665138733827762
UGA,uganda,koboko,286162,0.11654342187319562,93,20.276086764499244,11.991312965115002,12.726069756766712,11.654342187319562
UGA,uganda,kole,315819,0.11661026754784631,93,20.283199349503622,11.99837588249308,12.733213122768753,11.661026754784631
UGA,uganda,kotido,236422,0.11673014447558243,93,20.295954622646484,12.011042084765155,12.746023596662463,11.673014447558243
UGA,uganda,kumi,337491,0.11661096190297054,93,20.283273231020573,11.99844924809077,12.733287324021322,11.661096190297055
UGA,uganda,kween,122761,0.1163038651740977,93,20.250597196257043,11.966001392123383,12.700469877809093,11.63038651740977
UGA,uganda,kyankwanzi,310533,0.11618720855873943,93,20.238184574237806,11.953675448220686,12.688003537923699,11.618720855873942
UGA,uganda,kyegegwa,480510,0.11645391463451754,93,20.26656291950953,11.981855625731008,12.716504695615772,11.645391463451753
UGA,uganda,kyenjojo,547761,0.11648928305329741,93,20.270326227851573,11.985592654655333,12.720284290355119,11.64892830532974
UGA,uganda,lamwo,157300,0.11666191121635591,93,20.28869439438323,12.003832555130328,12.738731948448656,11.666191121635592
UGA,uganda,lira,528850,0.11669078332251212,93,20.291766475117925,12.006883183332947,12.741817324168197,11.669078332251212
UGA,uganda,luuka,297326,0.11664651859450334,93,20.287056572161543,12.002206169923733,12.737087038255163,11.664651859450334
UGA,uganda,luwero,576331,0.11651280198778552,93,20.27282871468611,11.98807766646766,12.722797607153922,11.651280198778553
UGA,uganda,lwengo,319034,0.1166865244960005,93,20.291313322902145,12.00643319550746,12.741362210854273,11.668652449600051
UGA,uganda,lyantonde,122506,0.11649721746555912,93,20.271170473675493,11.98643100505782,12.721132189805498,11.649721746555912
UGA,uganda,manafwa,445329,0.11659409554775929,93,20.281478599045037,11.99666714814266,12.731484925451422,11.659409554775928
UGA,uganda,maracha,228768,0.11683822534771904,93,20.307454759258714,12.022461915203563,12.757573502195264,11.683822534771904
UGA,uganda,masaka,367954,0.11660112892284027,93,20.28222697174667,11.997410294910878,12.732236536871245,11.660112892284028
UGA,uganda,masindi,407093,0.11633264674928234,93,20.253659644218423,11.96904245481895,12.703545579067757,11.633264674928235
UGA,uganda,mayuge,628934,0.11659819669513545,93,20.28191497371671,11.997100475582682,12.731923188613386,11.659819669513546
UGA,uganda,mbale,649632,0.11665617610755977,93,20.28808416120008,12.003226583243693,12.738119074371063,11.665617610755977
UGA,uganda,mbarara,589423,0.11661917496083686,93,20.28414712559229,11.999317040201996,12.734165000529815,11.661917496083687
UGA,uganda,mitooma,215423,0.1168645084773431,93,20.31025136494202,12.025238992014327,12.760382210695326,11.68645084773431
UGA,uganda,mityana,400424,0.11641606202142381,93,20.262535285265816,11.977856116709328,12.712459631056614,11.64160620214238
UGA,uganda,moroto,131515,0.11661037304343522,93,20.28321057455817,11.998387029162368,12.733224396401752,11.661037304343521
UGA,uganda,moyo,126275,0.11649317721414519,93,20.27074057852116,11.986004111888256,12.72070043420215,11.64931772141452
UGA,uganda,mpigi,315855,0.1164371194517038,93,20.264775860495586,11.98008104586203,12.714709902780829,11.64371194517038
UGA,uganda,mubende,952030,0.11637135407333404,93,20.257778222332096,11.973132272643848,12.707681981072907,11.637135407333405
UGA,uganda,mukono,774523,0.11659526014609331,93,20.28160251588319,11.996790199661772,12.731609378562094,11.65952601460933
UGA,uganda,nakapiripirit,242183,0.11661540872439402,93,20.283746386472124,11.998919099468187,12.733762527138648,11.661540872439403
UGA,uganda,nakaseke,257722,0.1160518825865534,93,20.223785475335685,11.93937689912752,12.673542124317528,11.605188258655339
UGA,uganda,nakasongola,236498,0.11626149056273168,93,20.24608840751426,11.96152408853462,12.695941576467773,11.626149056273167
UGA,uganda,namayingo,295362,0.11657752466695344,93,20.279715406453363,11.994916268035226,12.729714102325005,11.657752466695344
UGA,uganda,namutumba,337904,0.11660780991878243,93,20.282937850226112,11.998116209281392,12.732950491805836,11.660780991878243
UGA,uganda,napak,177357,0.11674365211659367,93,20.297391877119612,12.012469302800334,12.7474670711142,11.674365211659367
UGA,uganda,nebbi,511203,0.11669967813479085,93,20.29271291045217,12.007823009650007,12.742767855372476,11.669967813479085
UGA,uganda,ngora,182842,0.11670248115284192,93,20.293011160178292,12.008119176679621,12.743067395828215,11.670248115284192
UGA,uganda,ntoroko,82715,0.11636971265387255,93,20.2576035702621,11.972958840180196,12.707506573164506,11.636971265387256
UGA,uganda,ntungamo,600289,0.1167031496834449,93,20.293082293886876,12.008189813657081,12.7431388373808,11.67031496834449
UGA,uganda,nwoya,251266,0.11653524916527154,93,20.275217163285255,11.990449436380727,12.725196392196237,11.653524916527154
UGA,uganda,otuke,148873,0.11658914580103849,93,20.280951930797826,11.996144157652786,12.730955977952144,11.658914580103849
UGA,uganda,oyam,504316,0.11659927844911028,93,20.282030075660703,11.997214773762597,12.732038788681857,11.659927844911028
UGA,uganda,pader,223380,0.11668847918836514,93,20.291521308170797,12.006639728401966,12.741571096216786,11.668847918836514
UGA,uganda,pallisa,516121,0.1166359667220242,93,20.28593382053467,12.001091258541749,12.735959427717614,11.66359667220242
UGA,uganda,rakai,636391,0.11656962809401723,93,20.27887518684985,11.994081915737793,12.728870246519227,11.656962809401723
UGA,uganda,rubirizi,158308,0.1167371899908194,93,20.296704287097988,12.011786514262875,12.746776505422435,11.67371899908194
UGA,uganda,rukungiri,372707,0.11674915293278328,93,20.297977180850125,12.013050519318265,12.74805490785244,11.674915293278328
UGA,uganda,sembabule,325785,0.1164725106557678,93,20.26854159326182,11.983820482280635,12.718491932436498,11.64725106557678
UGA,uganda,serere,392475,0.11661285317222059,93,20.283474467875124,11.998649079695772,12.733489431764749,11.66128531722206
UGA,uganda,sheema,246879,0.11674828151260773,93,20.29788445906813,12.012958445018267,12.747961784800161,11.674828151260773
UGA,uganda,sironko,306262,0.11648657571948473,93,20.27003815922217,11.985306597627204,12.719994975056641,11.648657571948473
UGA,uganda,soroti,400322,0.11660427006097453,93,20.28256119848771,11.997742187725654,12.732572210038928,11.660427006097454
UGA,uganda,tororo,668078,0.11665992835547331,93,20.28848341189778,12.003623045948782,12.73852005289835,11.665992835547332
UGA,uganda,wakiso,3237359,0.11675963136980338,93,20.299092118718715,12.014157671505913,12.74917467081624,11.67596313698034
UGA,uganda,yumbe,732549,0.11677725899229827,93,20.30096775187037,12.016020206993874,12.75105842110951,11.677725899229827
UGA,uganda,zombo,311423,0.11668363805933085,93,20.29100619717891,12.006128214462372,12.741053755988935,11.668363805933085
UKR,ukraine,cherkasy,1190356,0.38632311043193346,80,41.603240573864646,48.29038880399168,48.29038880399168,38.63231104319335
UKR,ukraine,chernihiv,978554,0.3983820972011589,80,42.592202665232584,49.797762150144855,49.797762150144855,39.83820972011589
UKR,ukraine,chernivtsi,892972,0.3321902961729172,80,38.10049785668896,41.52378702161464,41.52378702161464,33.21902961729172
UKR,ukraine,crimea,1921131,0.3679713106864583,80,40.046208236668434,45.99641383580729,45.99641383580729,36.797131068645825
UKR,ukraine,dnipropetrovsk,3154408,0.3702209707008966,80,40.506848841405585,46.27762133761207,46.27762133761207,37.02209707008966
UKR,ukraine,donetsk,4098239,0.38955223626564367,80,41.92773346231413,48.694029533205466,48.694029533205466,38.95522362656437
UKR,ukraine,ivano-frankivsk,1358903,0.33631043566798546,80,38.21295777825508,42.03880445849818,42.03880445849818,33.631043566798546
UKR,ukraine,kharkiv,2622851,0.3721558326390023,80,40.863550926960244,46.51947907987529,46.51947907987529,37.21558326390023
UKR,ukraine,kherson,1021589,0.36158506842369764,80,39.6406058299808,45.198133552962204,45.198133552962204,36.15850684236976
UKR,ukraine,khmelnytskyy,1246266,0.3712050270694809,80,40.48681072033679,46.40062838368511,46.40062838368511,37.12050270694809
UKR,ukraine,kiev,1662833,0.36323153356552496,80,39.92888976297172,45.40394169569062,45.40394169569062,36.323153356552496
UKR,ukraine,kiev city,2914248,0.33589969882826926,80,38.747309285248576,41.98746235353365,41.98746235353365,33.58996988282693
UKR,ukraine,kirovohrad,912263,0.38029844308930894,80,40.99328881238137,47.53730538616362,47.53730538616362,38.02984430893089
UKR,ukraine,luhansk,2092836,0.3908980069058453,80,41.84855036269649,48.86225086323067,48.86225086323067,39.08980069058453
UKR,ukraine,lviv,2459890,0.3456615602202396,80,38.83786242245704,43.207695027529944,43.207695027529944,34.56615602202396
UKR,ukraine,mykolayiv,1120869,0.3634920707264292,80,39.88315515971005,45.436508840803654,45.436508840803654,36.34920707264292
UKR,ukraine,odessa,2334985,0.34852458809843906,80,39.07116964457303,43.56557351230488,43.56557351230488,34.8524588098439
UKR,ukraine,poltava,1368317,0.38259545604807665,80,41.417690443556104,47.82443200600958,47.82443200600958,38.25954560480766
UKR,ukraine,rivne,1143866,0.31339505059728334,80,36.41763383002319,39.17438132466041,39.17438132466041,31.339505059728335
UKR,ukraine,sevastopol,381537,0.37087549872337305,80,40.630045560116805,46.359437340421636,46.359437340421636,37.087549872337306
UKR,ukraine,sumy,1057586,0.38983995664126475,80,41.79681541423225,48.72999458015809,48.72999458015809,38.983995664126475
UKR,ukraine,ternopil,1034212,0.3522832771015289,80,39.39688728308485,44.0354096376911,44.0354096376911,35.22832771015289
UKR,ukraine,vinnytsya,1537977,0.3710175003229755,80,40.5872116721861,46.377187540371935,46.377187540371935,37.101750032297545
UKR,ukraine,volyn,1022321,0.3196727415845067,80,37.04587934458312,39.959092698063344,39.959092698063344,31.96727415845067
UKR,ukraine,zakarpattia,1244763,0.30905406509234495,80,36.13804174457968,38.6317581365431,38.6317581365431,30.905406509234496
UKR,ukraine,zaporizhia,1702602,0.3804929150811445,80,41.07179388047425,47.56161438514306,47.56161438514306,38.04929150811445
UKR,ukraine,zhytomyr,1202929,0.36012950301031943,80,39.80941442012811,45.01618787628992,45.01618787628992,36.01295030103194
URY,uruguay,artigas,71608,0.2552349161406617,69,33.739071786820475,35.74211791176023,36.990567556617634,25.523491614066167
URY,uruguay,canelones,592770,0.2653252010030628,69,35.38967466213342,37.15231387708113,38.452927681603306,26.53252010030628
URY,uruguay,cerro largo,86750,0.26754614604616567,69,35.19514602295686,37.51593444512285,38.77480377480662,26.754614604616567
URY,uruguay,colonia,134218,0.29513972324871124,69,37.7437310021512,41.49177825228108,42.77387293459583,29.513972324871123
URY,uruguay,durazno,57365,0.2642798367775191,69,35.172472666938326,37.10949355979201,38.3014256199303,26.42798367775191
URY,uruguay,flores,25988,0.28848620940529385,69,37.16211720553594,40.51220243002948,41.809595565984615,28.848620940529386
URY,uruguay,florida,68349,0.282944393670614,69,36.816220789850384,39.78120947130835,41.00643386530638,28.294439367061404
URY,uruguay,lavalleja,58794,0.3019418883647926,69,38.04805108064382,42.45670793456971,43.75969396591195,30.194188836479256
URY,uruguay,maldonado,210605,0.2552594465002063,69,34.670322071190185,35.631069897003734,36.99412268118933,25.525944650020634
URY,uruguay,montevideo,1356738,0.28440164995281164,69,37.54231457433627,40.013192463040134,41.21763042794371,28.440164995281165
URY,uruguay,paysandu,118537,0.2566513309134365,69,34.640737179382164,36.00249479766796,37.195845059918334,25.66513309134365
URY,uruguay,rio negro,58376,0.2471884319008726,69,33.85473230496774,34.59535191107768,35.82441042041632,24.718843190087263
URY,uruguay,rivera,106490,0.2561729318251023,69,34.091979544041216,35.86053817711306,37.126511858710494,25.61729318251023
URY,uruguay,rocha,68804,0.2863906947872303,69,37.03296809623762,40.21022116967149,41.505897795250775,28.639069478723027
URY,uruguay,salto,132757,0.24188556534636807,69,33.379742896981945,33.95012573534666,35.05587903570552,24.188556534636806
URY,uruguay,san jose,120434,0.26643571000050764,69,35.72796575492705,37.44775682329688,38.61387101456633,26.643571000050763
URY,uruguay,soriano,83167,0.27221202227985664,69,35.86189992655103,38.30315128800976,39.451017721718365,27.221202227985664
URY,uruguay,tacuarembo,94349,0.26673931086197333,69,35.038933451461155,37.37552907721075,38.65787113941643,26.673931086197335
URY,uruguay,treinta y tres,48720,0.2734894290509769,69,35.76610928405666,38.36035154027598,39.636149137822734,27.34894290509769
USA,united states of america,alabama,5045139,0.3166795195383177,95,37.834730621105436,43.18454826793782,33.33468626719133,31.667951953831768
USA,united states of america,alaska,792996,0.2637024432895776,95,34.464691769297595,38.118499474114756,27.758151925218687,26.37024432895776
USA,united states of america,arizona,7874542,0.30075074111974354,95,36.88252612594741,40.88420603387006,31.65797274944669,30.075074111974352
USA,united states of america,arkansas,3145359,0.3169016755615213,95,37.758267550733606,42.911892584085024,33.358071111739086,31.690167556152133
USA,united states of america,california,40080172,0.276568777017936,95,36.08051963662597,39.13418054179266,29.11250284399326,27.656877701793597
USA,united states of america,colorado,5789836,0.28680834869032745,95,36.39429314347661,40.332144541592726,30.190352493718674,28.680834869032743
USA,united states of america,connecticut,3641005,0.32808824158941413,95,38.945260299314775,45.617754638444346,34.53560437783306,32.80882415894141
USA,united states of america,delaware,1005288,0.3239589992137507,95,38.371689901484956,44.33100873783596,34.10094728565796,32.39589992137507
USA,united states of america,district of columbia,614494,0.26831698306363555,95,36.907212288710916,37.15706396464819,28.243892954066908,26.831698306363556
USA,united states of america,florida,21725691,0.3505438158298544,95,40.207371853344256,47.01735038675496,36.899349034721524,35.05438158298544
USA,united states of america,georgia,11379585,0.27165236512909785,95,35.64979747932755,38.942728440005034,28.59498580306293,27.165236512909786
USA,united states of america,hawaii,1487142,0.32731292559514397,95,38.656390019561854,44.13080634359601,34.45399216790989,32.731292559514394
USA,united states of america,idaho,1868609,0.2908684202804063,95,35.86295645140095,39.642175018595516,30.617728450569093,29.086842028040632
USA,united states of america,illinois,13060033,0.29714395596413334,95,37.07381483624501,41.31783220031562,31.278311154119297,29.714395596413333
USA,united states of america,indiana,6784797,0.30520971337496117,95,37.18548623168937,42.051663514709425,32.127338249995915,30.520971337496118
USA,united states of america,iowa,3113964,0.32709185239409055,95,38.33615714517842,43.997629954486584,34.43072130464111,32.70918523940905
USA,united states of america,kansas,2967818,0.30360018407931244,95,36.9384669684184,41.475361341521804,31.957914113611846,30.360018407931243
USA,united states of america,kentucky,4560196,0.3145254250216679,95,37.81609921447068,43.25094881350207,33.107939475965054,31.452542502166793
USA,united states of america,louisiana,4576296,0.29814685404153907,95,36.679370675956,41.09616417977612,31.383879372793587,29.814685404153906
USA,united states of america,maine,1344134,0.3676938347331787,95,40.739392379029496,49.56065406918752,38.70461418243987,36.769383473317866
USA,united states of america,maryland,6132036,0.3034228409131847,95,37.524441106618596,42.831158357974424,31.939246411914183,30.342284091318472
USA,united states of america,massachusetts,6561883,0.31964842540712063,95,38.6706970569041,44.38415188154367,33.64720267443374,31.964842540712063
USA,united states of america,michigan,9592652,0.32478217033400647,95,38.25270654333828,44.41432913380091,34.18759687726385,32.47821703340065
USA,united states of america,minnesota,5606366,0.307031302290285,95,37.467744547669895,42.63907577878647,32.31908445160895,30.703130229028503
USA,united states of america,mississippi,3063027,0.2997751994491957,95,36.67683871887445,41.1060840893244,31.555284152546914,29.977519944919568
USA,united states of america,missouri,6282193,0.3181052465658706,95,37.93956722130692,43.45289899175595,33.48476279640743,31.81052465658706
USA,united states of america,montana,1063856,0.3498940788243559,95,39.12649444368643,46.328385965444234,36.83095566572167,34.98940788243559
USA,united states of america,nebraska,1913426,0.3069435554477505,95,37.1621351105845,41.76491684740144,32.30984794186846,30.69435554477505
USA,united states of america,nevada,3571033,0.289372520644861,95,36.59384159010513,40.4710520186436,30.460265331037995,28.937252064486103
USA,united states of america,new hampshire,1361167,0.33837656763921703,95,39.30243795908756,47.19305415239239,35.618586067286,33.8376567639217
USA,united states of america,new jersey,8933442,0.3140956999709049,95,38.261612173668155,44.032846619852315,33.06270526009526,31.409569997090493
USA,united states of america,new mexico,2285746,0.3120384143389186,95,37.144266962706986,42.31239731951425,32.84614887778091,31.20384143389186
USA,united states of america,new york,19230324,0.31089020224994157,95,38.124475554933085,43.051993430522764,32.72528444736228,31.089020224994158
USA,united states of america,north carolina,11119883,0.30314105221518406,95,37.35129846070724,42.036771498622564,31.909584443703594,30.314105221518407
USA,united states of america,north dakota,695355,0.3242599886112066,95,38.19475877613587,43.29998468608708,34.132630380127,32.42599886112066
USA,united states of america,ohio,11486779,0.32620550385108,95,38.34051871346815,44.38970072736075,34.33742145800843,32.620550385108
USA,united states of america,oklahoma,3981040,0.3068192632467609,95,37.098523438622514,41.69391240649035,32.296764552290625,30.68192632467609
USA,united states of america,oregon,4177752,0.3271485358935901,95,38.480278376246446,43.89157713998736,34.43668798879895,32.71485358935901
USA,united states of america,pennsylvania,12814601,0.3415090511785233,95,39.4527281857989,46.15362051470831,35.94832117668667,34.15090511785233
USA,united states of america,rhode island,1026910,0.3280969287465786,95,39.012926493040354,45.03960317965507,34.53651881542932,32.809692874657856
USA,united states of america,south carolina,5232367,0.31677819302437604,95,37.80733181215576,43.17370481544804,33.34507294993432,31.677819302437605
USA,united states of america,south dakota,874004,0.31945613991991934,95,37.684244270308774,43.017686506669286,33.626962096833616,31.945613991991934
USA,united states of america,tennessee,6932469,0.3141454009979349,95,37.82448659453319,43.14167824200828,33.06793694715104,31.41454009979349
USA,united states of america,texas,29977347,0.2597167627319987,95,34.74522527057558,37.03568594075113,27.338606603368287,25.97167627319987
USA,united states of america,utah,3354212,0.22061127724199808,95,31.885606854120198,31.05399103074115,23.22223970968401,22.061127724199807
USA,united states of america,vermont,625704,0.354566505950545,95,39.89687506492302,48.015776495387065,37.32279010005736,35.4566505950545
USA,united states of america,virginia,8966479,0.2997752162723171,95,37.33619590442422,42.16269067559352,31.555285923401804,29.977521627231713
USA,united states of america,washington,7469021,0.3048879328548867,95,37.3920551442924,42.15792009564966,32.093466616303864,30.48879328548867
USA,united states of america,west virginia,1864837,0.361678424215081,95,40.26059636458617,47.84301514198101,38.07141307527168,36.1678424215081
USA,united states of america,wisconsin,5871258,0.31960487506035706,95,38.14426297163383,44.01300091120323,33.64261842740602,31.960487506035705
USA,united states of america,wyoming,629514,0.31638462384630933,95,37.25135639590792,42.656300454556735,33.303644615400984,31.638462384630934
UZB,uzbekistan,andijan,2967723,0.1901122929050959,91,26.579990759135477,20.89146075880175,20.89146075880175,19.01122929050959
UZB,uzbekistan,bukhara,1823609,0.1902142240083447,91,26.585737965870607,20.902661978938973,20.902661978938973,19.02142240083447
UZB,uzbekistan,ferghana,3574952,0.19014618786923734,91,26.58190186732514,20.89518548013597,20.89518548013597,19.014618786923734
UZB,uzbekistan,jizzax,1276662,0.19016206269137417,91,26.58279694136825,20.89692996608507,20.89692996608507,19.016206269137417
UZB,uzbekistan,kashkadarya,3091343,0.19013079744688421,91,26.581034105315467,20.89349422493233,20.89349422493233,19.013079744688422
UZB,uzbekistan,khorezm,1759527,0.19020792378576196,91,26.585382738854456,20.901969646787023,20.901969646787023,19.020792378576196
UZB,uzbekistan,namangan,2665795,0.19007838993349738,91,26.57807919945936,20.88773515752719,20.88773515752719,19.007838993349736
UZB,uzbekistan,navoiy,901258,0.1900661439626683,91,26.577388731841683,20.886389446447065,20.886389446447065,19.00661439626683
UZB,uzbekistan,qaraqalpaqstan,1728087,0.19017597987099846,91,26.583581637166905,20.898459326483344,20.898459326483344,19.017597987099848
UZB,uzbekistan,samarqand,3645201,0.19017869450465372,91,26.58373469703116,20.89875763787403,20.89875763787403,19.017869450465373
UZB,uzbekistan,sirdaryo,770579,0.19014085644608256,91,26.58160126436799,20.894599609459622,20.894599609459622,19.014085644608254
UZB,uzbekistan,surkhandarya,2466499,0.19013039337850443,91,26.581011322627553,20.893449821813675,20.893449821813675,19.013039337850444
UZB,uzbekistan,tashkent,2746226,0.19020840099476474,91,26.585409645448298,20.902022087336782,20.902022087336782,19.020840099476473
UZB,uzbekistan,toshkent shahri,2349976,0.19037875991325579,91,26.59501503470178,20.920742847610523,20.920742847610523,19.037875991325578
VCT,saint vincent and the grenadines,bridgetown,6400,0.21980484734025815,80,31.279194208372683,31.18350645262827,27.47560591753227,21.980484734025815
VCT,saint vincent and the grenadines,charlotte,15907,0.20447072667175853,80,30.54327224284318,29.35122069264267,25.558840833969814,20.447072667175853
VCT,saint vincent and the grenadines,grenadines,11594,0.23021893124762435,80,32.98452251775401,33.14095818563617,28.777366405953046,23.021893124762435
VCT,saint vincent and the grenadines,saint andrew,6336,0.2271167824261024,80,32.384429009853015,32.62477790340817,28.389597803262802,22.71167824261024
VCT,saint vincent and the grenadines,saint david,5511,0.19622749153146732,80,29.71171331788198,28.974861829203075,24.528436441433414,19.62274915314673
VCT,saint vincent and the grenadines,saint george,59230,0.21830438881673134,80,31.651646273404417,31.436775021638574,27.28804860209142,21.830438881673135
VCT,saint vincent and the grenadines,saint patrick,5763,0.19808970401307432,80,29.681133103323045,28.483747957145454,24.761213001634285,19.808970401307434
VEN,venezuela (bolivarian republic of),amazonas,197327,0.14814545330420525,87.5,24.11252389404696,16.86933369743309,16.86933369743309,14.814545330420525
VEN,venezuela (bolivarian republic of),anzoategui,1795632,0.21429015031831367,87.5,28.940908695993077,24.40919692068202,24.40919692068202,21.429015031831366
VEN,venezuela (bolivarian republic of),apure,565460,0.17971428479642793,87.5,26.307838105651456,20.47181096453541,20.47181096453541,17.971428479642793
VEN,venezuela (bolivarian republic of),aragua,1813028,0.24767880767661413,87.5,30.76417521066773,28.215642539508316,28.215642539508316,24.767880767661413
VEN,venezuela (bolivarian republic of),barinas,1072601,0.19844753565155338,87.5,27.781148200411305,22.605827875248295,22.605827875248295,19.844753565155337
VEN,venezuela (bolivarian republic of),bolivar,1713119,0.20248488464190045,87.5,28.004560824018526,23.060435505411185,23.060435505411185,20.248488464190046
VEN,venezuela (bolivarian republic of),carabobo,2817973,0.23393917154118224,87.5,30.006132708358283,26.647113414654243,26.647113414654243,23.393917154118224
VEN,venezuela (bolivarian republic of),cojedes,415646,0.20816568360685758,87.5,28.317774883292454,23.708019815176854,23.708019815176854,20.816568360685757
VEN,venezuela (bolivarian republic of),delta amacuro,452027,0.16965200263626037,87.5,25.533113723572093,19.323944010314477,19.323944010314477,16.965200263626038
VEN,venezuela (bolivarian republic of),dependencias federales,2821,0.17292621809744774,87.5,27.0614849187935,19.684454756380504,19.684454756380504,17.292621809744773
VEN,venezuela (bolivarian republic of),distrito capital,2107811,0.2792377379300695,87.5,33.0390896964403,31.82485116268781,31.82485116268781,27.92377379300695
VEN,venezuela (bolivarian republic of),falcon,1086560,0.22999825644057104,87.5,29.62981183812091,26.205776406823134,26.205776406823134,22.999825644057104
VEN,venezuela (bolivarian republic of),guarico,904659,0.21954799629571087,87.5,28.901073797306037,25.01156875756759,25.01156875756759,21.954799629571088
VEN,venezuela (bolivarian republic of),lara,2062412,0.2334509303915178,87.5,29.915864553219002,26.59854595268767,26.59854595268767,23.34509303915178
VEN,venezuela (bolivarian republic of),merida,979606,0.23854708243778505,87.5,30.35800648790963,27.184961688560556,27.184961688560556,23.854708243778504
VEN,venezuela (bolivarian republic of),miranda,3156988,0.2572075783079418,87.5,31.437420721971325,29.30696629160542,29.30696629160542,25.720757830794177
VEN,venezuela (bolivarian republic of),monagas,1162029,0.19819347394827277,87.5,27.83307227984554,22.57702260796283,22.57702260796283,19.81934739482728
VEN,venezuela (bolivarian republic of),nueva esparta,653802,0.23697888845248097,87.5,30.390104637652037,27.000602553620585,27.000602553620585,23.697888845248098
VEN,venezuela (bolivarian republic of),portuguesa,1073685,0.20480971352866012,87.5,28.014328831670852,23.33014563138341,23.33014563138341,20.48097135286601
VEN,venezuela (bolivarian republic of),sucre,1040015,0.22998462238322695,87.5,29.66791903195359,26.21243613065137,26.21243613065137,22.998462238322695
