PUMA,ST,pop_size,perc_born_before_1980,perc_born_before_cessation,perc_foreign_born,overall_cvg,perc_susceptible
4612,48,117530,33.548030290138684,0.2903939419722624,36.1337530843189,0.8958518144591823,79.25789151133026
4613,48,113703,48.1799073023579,0.4181420015303026,32.854893890222776,0.9118922659039757,69.65564024894219
4614,48,117307,26.16467900466298,0.2298498810812654,56.6070225988219,0.8782560157049829,84.0252564051642
4615,48,102669,32.987561970994165,0.29789907372235047,43.91296301707428,0.8907516439482908,78.9682363933601
4616,48,109421,43.9668802149496,0.3954359766406814,31.237148262216575,0.9069466742957931,71.40382764524354
4617,48,143169,32.76686992295818,0.26382107858544795,16.63279061808073,0.9256834582569415,80.86762052034304
4618,48,111543,31.27672736074877,0.28146992639609836,30.186564822534805,0.9029940450816073,79.99469003652041
4619,48,116081,30.930987844694652,0.261024629353641,28.70151015239359,0.9068142064604011,81.73776709351687
4620,48,106942,41.51689700959398,0.34371902526603204,21.729535636139214,0.9236936899511529,74.96686172397318
4621,48,107390,42.96023838346215,0.3621007542601732,18.59577241828848,0.92265356795670606,73.2450030946601
4622,48,122047,35.945988021008304,0.30247363720533893,24.542184568240106,0.9117994227103547,78.25959238682213
4623,48,109742,38.59597966138762,0.3322064478504128,16.88596890889541,0.9229654662055636,75.70700982959495
4624,48,124661,45.306872237508124,0.35313369859057764,13.53109633325579,0.9267549836618779,73.75637929417303
4625,48,141260,34.12997309924961,0.2818773892113833,18.47019680022653,0.9204781880111425,79.36424371888053
4626,48,154673,27.34607850109586,0.21841562522224306,30.779774104077635,0.9044948057662187,84.21181491106616
4627,48,142579,38.85004102988518,0.2988448509247505,16.324984745299098,0.9258611053835711,77.98795258620424
4628,48,119987,39.48511088701276,0.3492044971538583,30.380791252385674,0.9133933993478905,74.68485241136239
4629,48,118645,45.68839816258586,0.399300434068018,17.68721817185722,0.9232443167497429,70.48420735805799
4630,48,145926,40.72063922810191,0.3306196291270918,22.35036936529474,0.9188974933622417,75.6205508014753
4631,48,129743,38.64871322537632,0.31745835998859284,18.948999175292695,0.9246106794032916,76.54872085136823
4632,48,207543,33.15650250791402,0.25599514317514926,20.240143006509495,0.9192495617280722,81.43519387563566
4633,48,97459,40.831529155850156,0.3370545562749464,26.492165936445065,0.913635372084134,75.82339957509278
4634,48,109123,36.74752343685566,0.3308651704956792,34.07530951311822,0.9019546124369429,76.50188706493994
4635,48,118682,40.605146526010685,0.3537520432753071,36.032422776832206,0.9048841332550702,74.46695636341735
4636,48,101785,38.809254801788086,0.34075747899985265,31.271798398585254,0.9080029053203583,75.38206768385292
4637,48,124401,37.13474972066141,0.3209057805001568,43.75447142707856,0.8988994580611233,77.07619704072404
4638,48,107137,38.54877399964531,0.3798220969412995,47.69874086450059,0.8916575003246935,73.00221347805743
4700,25,128588,60.987806016113474,0.5434721746974834,9.36634833732541,0.9596376810744025,57.99150783521239
4700,37,174966,44.748694031983355,0.37855354754638043,4.947818433295612,0.967702411611696,70.57720230745208
4700,39,169032,43.77514316815751,0.3742249988167921,6.162146812437882,0.9025688118075947,72.68115491530922
4701,6,116514,34.445646016787684,0.30660693135588857,34.2542527078291,0.8906495056523929,78.6311187761656
4701,48,167044,47.21330906826944,0.39464452479586215,9.631594071023203,0.931831373695706,70.48811335698313
4702,6,161358,34.27471832818949,0.29970624326032796,26.808711064837194,0.9019309506634912,78.638084241793507
4702,48,175014,40.40933868147691,0.3171689122013096,16.198132720810907,0.9248235028603664,76.59656233905446
4800,25,113227,60.76112587986964,0.5579764543792558,10.722707481431106,0.9557408627215397,57.01683492613908
4800,37,142797,63.10496719118749,0.5645286665686254,3.5266847342731293,0.9661919109826178,56.421532380578945
4800,39,105557,48.015763994808495,0.3758159098875489,1.121668861373476,0.8989173975083609,72.66812141419632
4801,48,147107,34.20299509880563,0.2930927828043533,18.29960504938582,0.9261959997071129,78.50638234746783
4802,48,123759,41.592934655257395,0.3287922494525651,11.175752874538418,0.9332520558200708,75.53066641880095
4803,48,103087,40.55409508473426,0.3382288746398673,10.160349995634755,0.9326907304018627,74.63360926433909
4900,37,104337,48.3778525355339,0.40832111331550647,1.7443476427346005,0.9894052677207452,67.46037802392533
4900,39,102371,47.996014496292894,0.37703060437037833,1.462328198415567,0.9014220565825085,72.46036291723573
4901,25,128571,46.99037885681841,0.3853357288968741,8.01736005786686,0.9670257498317264,70.21346920864858
4901,48,111977,43.89830054386169,0.39367012868714113,24.594336336926332,0.9219783173706628,71.06029530460357
4902,25,113557,50.483897954331304,0.40881671759556876,5.06793944891112,0.9730880573136476,68.06421899451686
4902,48,144414,44.56077665600288,0.4085753458805933,36.87384879582312,0.9195550587484945,69.91484867196844
4903,25,132993,55.92925943470709,0.48855954824690023,5.041618731812952,0.9691457384174135,61.876053691243825
4903,48,126414,42.269052478364735,0.3756941478000854,25.27726359422216,0.9190255473911159,72.40111271307903
4904,48,183316,35.72465033057671,0.3001429226035916,39.404089113879856,0.904333209722552,78.70063917829303
4905,48,245453,38.459908821648135,0.2949892647472225,21.66239565212077,0.9218898603230279,78.24752582524236
5000,39,117770,41.502929438736516,0.34090175766324193,3.627409357221703,0.9077528477926793,75.04524215854812
5000,48,184992,44.59868534855561,0.38465447154471544,9.866372599896211,0.9328035203625543,71.16049625542853
5001,13,131176,37.764530096968954,0.2954808806488992,13.109867658718057,0.9494630608174319,77.75952984572358
5001,37,109124,35.901359920824014,0.3044334885084858,10.514643891352957,0.9616081961256148,76.48096073999463
5001,49,183880,31.114857515771156,0.2506852294974984,8.20970197955188,0.8957056319430134,81.82348522407328
5002,13,161202,35.78119378171486,0.29267006612821184,17.502884579595786,0.946702970595673,78.00020416747537
5002,37,114652,33.296410005930994,0.25916687018106965,7.412866762027701,0.9619508894651658,79.97372777205796
5003,37,110627,38.10462183734531,0.3044645520532962,9.588075243837398,0.9618818072012391,76.67990412445273
5100,37,114437,44.2811328503893,0.36315177783409214,5.639784335485901,0.9838915295992162,71.19779772767752
5100,39,134748,47.893846290854036,0.3885475109092528,0.45566539020987323,0.9157935296522566,71.31179568408459
5100,48,175265,43.99109919265113,0.3705988075200411,14.322882492226057,0.9251277302532062,72.43543412776322
5200,37,135075,42.17212659633537,0.33784934295761615,4.44567832685545,0.9783513910662632,73.37842628072481
5200,39,112820,47.41801099095905,0.3892040418365538,1.3215741889735864,0.9029244970898578,71.56285107557926
5201,48,145002,48.52829616143225,0.39646349705521305,7.6509289527041,0.9358921211467515,70.25637333017663
5202,48,140451,36.416259051199354,0.2731344027454415,16.19853187232558,0.9265532390877672,79.81312597855784
5203,48,131414,36.20847093916934,0.3066187772992223,24.365744897803886,0.9275464391121622,77.36708221551791
5204,48,173930,36.739492899442304,0.2885988616109929,13.584200540447306,0.9315952220197649,78.4030215542979
5300,37,113769,44.044511246473114,0.3571183714368589,7.9599891007216375,0.973939654191257,72.06102363516949
5301,6,180109,48.85930186720264,0.4352142313821075,22.38033635187581,0.9093077591212083,68.32188924847412
5301,12,193692,55.35902360448547,0.4880531978605208,7.057080313074366,0.9437846616395643,63.22514937954846
5301,39,112611,46.95988846560283,0.374776886805019,5.027039987212617,0.9045740170636557,72.405285442507
5301,48,147954,35.66919447936521,0.2680224934777025,21.057220487448802,0.9205258505652336,80.35905858917987
5302,6,169424,30.69753989989612,0.2667921900084994,35.63780810274814,0.8861191407047365,81.49745657948063
5302,39,122364,43.42862279755484,0.3551453041744304,11.305612761923442,0.9090606646260809,73.8928841289619
5302,48,113277,28.957334675176778,0.241602443567538,32.19011802925572,0.9101842576561529,82.58952715165191
5303,6,146786,37.22766476366956,0.3238592236316815,29.75283746406333,0.8941044070818346,77.2536412335844
5303,48,157409,32.42508369915316,0.25948960986982955,26.941280358810488,0.9115927101842078,80.89901751833332
5304,48,151907,27.580690817408023,0.22538131883323348,21.86140204203888,0.9147864229557715,83.66049908112082
5305,48,123284,44.8995814542033,0.3536955322669608,13.82336718471172,0.9315910829497421,73.58727384809505
5306,48,160461,28.292856208050555,0.22664697340786857,16.19521254385801,0.9289137290146839,83.05132392801488
5307,48,128606,36.55194936472637,0.28063231886537177,14.042890689392406,0.9260269585704602,79.16269786240713
5308,48,132167,46.001649428374705,0.36173931465494413,14.81383401302897,0.9312342265195244,73.06855572235993
5309,48,159716,44.421974003856846,0.36907385609456783,15.882566555636254,0.9267239387584917,72.6896073770384
5400,37,150223,43.98327819308628,0.3371121599222489,12.510068365030655,0.95406885779337125,74.35809313757925
5400,48,229714,36.24202268908295,0.27855507282969255,10.513943425302767,0.932054791542277,79.15690629764967
5401,39,120265,45.50700536315636,0.3659751382363946,8.806385897809005,0.9047732420799564,73.09461871360807
5402,39,138830,42.158755312252396,0.35872650003601525,9.148599005978534,0.9007213134001384,73.82049838062888
5403,39,124413,40.08986199191403,0.3301423484684076,3.4224719281747085,0.903798883922972,75.90172115560058
5500,6,137649,48.833627559953214,0.42662133397264057,22.582801182718363,0.9080456877885755,68.98841369772299
5500,48,149372,47.16613555418686,0.39246311222986907,7.240312776156174,0.9362434956161008,70.44357176174098
5501,39,110196,46.81385894224836,0.3926639805437584,3.0300555374060765,0.9005886512962626,71.40820916186897
5502,39,147174,45.73973663826491,0.390585293598054,5.000883308193023,0.9005312140943981,71.5727695702173
5503,39,107974,38.3425639505807,0.3335525219034212,8.765999222034933,0.9009072409033047,75.81060380690737
5504,39,129496,32.92611354790881,0.27172267869277816,9.038889232099834,0.9065487343705693,80.05708954610678
5505,39,108452,42.453804448050754,0.33141850772692066,5.243794489728175,0.9051912367384325,75.73412082178668
5506,39,105811,45.92528187050496,0.38830556369375585,10.686979614595836,0.9000878264366633,71.47108239155082
5507,39,108770,47.21522478624621,0.3968373632435414,7.1315620115840765,0.904884423476201,70.80454175088778
5600,39,131747,45.89554221348494,0.3736555671096875,2.1799357860141026,0.9094532873261004,72.43021249209013
5600,48,113564,42.510830897115284,0.3567151562114755,6.588355464759959,0.937549118912665,73.17642072798245
5700,6,103448,57.61155363080969,0.5082940221173923,8.149988399969068,0.9221619064112989,62.188330453417564
5700,39,118239,48.988066543187955,0.3982357766895864,0.7434095349250247,0.9028886382708163,70.86766626846095
5700,48,166681,41.86199986801135,0.33687102909149813,8.605059964843024,0.9347916247125811,74.76008393955657
5701,12,171104,38.2562651954367,0.2906945483448663,19.46593884421171,0.9334917495333811,78.4552942797283
5702,12,180827,44.59068612541269,0.34150320472053397,19.483263008289693,0.9324002799510822,74.66756698663211
5703,12,175365,44.29162033473042,0.3265075699255838,29.169446582841502,0.9212205047108519,75.8397789152548
5704,12,177031,46.96296128926572,0.37735763792782057,21.701283955917326,0.929136969280791,71.84495827144335
5705,12,176950,29.52868041819723,0.2458208533484035,23.74230008476971,0.9322593134612259,81.8003816981002
5706,12,126849,46.61211361540099,0.38275429841780384,16.037178062105337,0.9336572124102472,71.25791055815856
5707,12,208626,41.436829541859595,0.33390852530365345,19.38540737971298,0.9344797974107004,75.16906463580742
5708,12,255516,46.460886989464456,0.38353371217458004,14.430798854083502,0.9350533475207419,71.51592808842207
5800,48,156240,49.44380440348182,0.40823732718894007,7.3796722990271375,0.9346253301547904,69.49352152858206
5901,6,177246,55.481646976518505,0.4796215429403202,18.969116369339787,0.9105137202988626,64.96892224649235
5901,48,115053,39.32274690794677,0.32810096216526297,23.543931927024936,0.9120566855636573,76.3987476284753
5902,6,107713,55.82148858540752,0.4932273727405234,21.532219880608654,0.9156215814556952,63.77191882231019
5902,48,128079,39.088375143466145,0.3113859414892371,12.313494015412363,0.9276681225508658,76.90052621180163
5903,6,216922,53.00338370474179,0.4693760891011516,25.739666792672022,0.9098818848632286,65.7427401680082
5903,48,125377,39.14912623527441,0.3191733731067102,11.64009347807014,0.9299434623534669,76.40105503027766
5904,6,243221,36.585245517451206,0.33374585253740424,39.92665107042566,0.903587032256717,75.89152948961532
5904,48,112543,40.51162666714056,0.33621815661569354,17.970908897043795,0.9203957665970295,75.42012484881961
5905,6,229199,42.104459443540335,0.36806007007011377,30.125349587040084,0.9045267473928723,73.49477124543793
5905,48,131262,36.5414209748442,0.28996206061160124,11.922719446602978,0.9301685720287595,78.61924884131042
5906,6,186621,46.98024338096999,0.4142352682709877,24.423296413586897,0.9096936128018003,69.96640797664662
5906,48,140761,37.06211237487656,0.31187615887923503,20.527702985912292,0.916892034406039,77.60852464049097
5907,6,193685,41.19214187985647,0.36467976353357257,30.39781087848827,0.899541249872601,74.01125513167341
5907,48,141763,30.455760670979025,0.24241163067937332,11.479017797309595,0.9311780942948445,82.01817155745222
5908,6,189387,51.34724136292353,0.4532306863723487,32.56084102921531,0.9037244310504238,67.3998240513082
5908,48,124449,30.066131507685878,0.2408777892952133,14.605983173830245,0.9253038620275023,82.27730638184553
5909,6,141140,41.693354116480094,0.36797506022389115,38.227292050446366,0.8975325808450265,73.90460987739648
5909,48,108297,39.39998337904097,0.3261309177539544,13.147178592204769,0.9300086155722816,75.81278810287083
5910,6,205796,39.66938132908317,0.3425479601158429,35.60564831192054,0.8924519194552804,75.95101084185558
5910,48,125330,28.811138594111547,0.24303039974467405,24.783371898188783,0.9248625933627646,82.04891137531392
5911,6,139065,44.405853377916806,0.3838708517599684,22.633300974364506,0.9093728754825269,72.2941142796385
5911,48,129118,43.976827398193905,0.35737852197214953,13.644882975262936,0.9264913315484017,73.4869158460006
5912,6,172224,44.429928465254555,0.4136008918617614,42.0789204756596,0.9020834678257477,70.32960756700494
5912,48,110976,43.435517589388695,0.35586072664359863,13.895797289504037,0.9283373353083958,73.49498709288633
5913,6,159883,45.514532501892006,0.43930248994577287,50.01970190701951,0.8931758889458271,69.02038705403119
5913,48,114068,40.08924501174738,0.34322509380369604,13.393765122558474,0.9274539585632964,74.59306323732736
5914,6,197394,49.4472982968074,0.43571233168181406,18.47472567555245,0.914589805719164,68.06404331813654
5914,48,161068,33.59388581220354,0.25207986688851913,11.803710234186802,0.932020330559761,81.3867489691058
5915,6,109720,43.051403572730585,0.3541195771053591,16.17298578199052,0.9130801875650495,74.02503265456969
5915,48,116385,42.39206083258152,0.32371010009880996,13.726854835245092,0.9319000543652669,75.8006391925413
5916,6,152470,39.198530858529544,0.3480291204827179,42.04499245753263,0.887478448444679,76.09346910825123
5916,48,119019,35.53718313882657,0.28633243431720984,11.563699913459196,0.9306025483078268,78.75295520394793
5917,6,171500,31.579591836734693,0.2874868804664723,38.59533527696793,0.8843267760844191,80.44802569486524
5918,6,182344,41.06852981178432,0.3565787741850568,28.542205940420306,0.9052329864525412,74.36433498882417
6000,48,137506,53.59184326502117,0.4645906360449726,8.590897851730105,0.9307776802066704,65.04629781478558
6001,13,117504,38.9161220043573,0.2822457107843137,7.482298474945534,0.9579336769498492,78.56775641027882
6002,13,117138,45.08016186036982,0.38028649968413325,8.868172582765627,0.95560893270346,71.03358911841262
6100,12,160120,60.32350736947289,0.5557019735198601,13.368723457406945,0.9369739110772061,58.03442171858567
6100,48,145515,42.6870082122118,0.3538466824725973,8.761983300690652,0.9327635992973935,73.40864732510799
6101,6,146402,45.37438013141897,0.3877542656521086,16.846081337686645,0.920060672030996,71.35035397615127
6102,6,130886,47.44052075852269,0.3977354338890332,14.74871262014272,0.9202154868541182,70.49788532353492
6103,6,120764,55.55960385545361,0.4823291709449836,12.303335431088735,0.9210186247379812,64.24306035810339
6200,48,173608,38.881272752407725,0.3256704760149302,19.23528869637344,0.9183272565455659,76.47356963610598
6300,12,187880,50.940493932297215,0.41175750479029166,4.055780285288482,0.9574020674748437,68.279367431978
6301,48,134209,34.64000178825563,0.29338568948431176,28.463813902197323,0.906742152678857,79.3383317039882
6302,48,142657,29.725144928044188,0.2243843624918511,23.113481988265562,0.9135389022283412,84.3931475596842
6400,48,111445,35.39593521467989,0.31323971465745437,20.143568576427835,0.916724008331551,77.68859585100299
6500,48,129218,44.71435868067916,0.35842529678527757,4.736956151619744,0.9388951120082589,73.03479289329657
6501,6,191764,44.96516551594669,0.3991207943096723,23.68014851588411,0.9035144782655214,71.50600733143698
6502,6,134955,62.76833018413546,0.5762735726723722,25.09947760364566,0.9042951677265916,58.09977737796655
6503,6,140809,41.18699799018529,0.34906859646755534,19.274336157489934,0.9129191331801103,74.56157517476831
6504,6,153989,39.89700563027229,0.30935975946333827,16.91484456681971,0.9138123405878181,77.53616157992992
6505,6,214300,39.17452169855343,0.32692487167522166,18.952403173121795,0.9108646563772409,76.39772398527388
6506,6,175833,39.07912621635302,0.3308764566378325,15.547707199444927,0.9137953959450259,76.08078971797877
6507,6,172701,44.38422475839746,0.38815061869937056,19.546499441230797,0.9111245111505063,71.89267905141108
6508,6,200838,33.576315239147966,0.27933956721337594,25.522062557882474,0.9014356060887948,80.29338116270766
6509,6,140735,37.26507265427932,0.3270828152200945,30.069279141649197,0.8952886540448795,77.1684248606305
6510,6,162686,35.542087210946235,0.3084653873105246,25.071610341393853,0.9041821352715818,77.94770515808804
6511,6,184035,34.064172575868724,0.2914119596815823,25.018610590376834,0.9019131693361254,79.54152551809045
6512,6,114553,42.14904891185739,0.3659616072909483,21.380496364128394,0.9114188361086955,73.68663231859394
6513,6,160976,40.13206937680151,0.33187555908955374,21.463447967398867,0.909952846944607,76.12182847390825
6514,6,172975,32.08729585200174,0.25953461482873247,26.469142939731178,0.9040481665299297,81.64238397096231
6515,6,148092,57.15771277314102,0.5300826513248521,21.450854873997244,0.9084345223005396,61.09608115723958
6601,48,135202,41.405452582062395,0.33293886185115606,8.378574281445541,0.9358303691918878,75.03618854443964
6602,48,108288,45.957077423167846,0.3753970892434988,12.805666371158392,0.9292457312596617,72.11350103397314
6603,48,119015,36.594546905852205,0.30423896147544427,9.218165777423014,0.9374099710872192,77.1565344597822
6701,6,113195,45.69813154291268,0.39017624453376915,15.656168558681921,0.9156138823408009,71.25624632337207
6701,48,125827,37.93621400812226,0.3161563098540059,24.87621893552258,0.9101571290349085,77.63731154619038
6702,6,115138,38.909829943198595,0.330472997620247,21.971894596049957,0.9148235555710413,75.93613299823201
6702,48,146524,37.21984111817859,0.31527940815156563,16.377521771177417,0.9230936382652094,77.10944261589246
6703,6,113902,48.88325051359941,0.42030868641463714,12.741655107021826,0.9216762112101674,68.95069179039986
6703,48,150970,36.36285354706233,0.3080479565476585,30.46101874544612,0.9040398367163844,78.6648859256641
6704,6,145056,33.58496029119788,0.2877233620119126,24.687706816677697,0.9117868654218602,79.09696608358723
6705,6,121789,37.3391685620212,0.32806739524916045,21.258077494683427,0.9175698155705851,75.95626907250177
6706,6,137482,31.447753160413725,0.27252294845870734,23.951499105337426,0.9091826103391499,80.38258967317027
6707,6,127571,40.031825414867015,0.3370358467049721,12.395450376653,0.9233417836524046,74.94721382475944
6708,6,141020,38.342788256984825,0.34441923131470714,26.32179832647851,0.9089768333280706,75.03440293509857
6709,6,142459,40.82648340926161,0.3607072912206319,26.46515839645091,0.911983674872456,73.68738034873998
6710,6,164162,45.745665866643925,0.38899379880849405,30.68919725636871,0.9139105762675553,71.62743992901319
6711,6,113169,48.898549956260105,0.43335188965175975,22.530905106522102,0.9153337167588417,68.31379173686365
6712,6,117646,47.21197490777417,0.39841558574027164,15.019635176716589,0.9251236229018605,70.39798085804782
6801,48,106954,33.55461226321596,0.2768292910971072,18.192867961927558,0.9183051833136378,80.21905489789218
6802,48,121669,31.57583279224782,0.26153744996671296,29.35834107291093,0.9030933845042559,81.83600178811137
6803,48,130830,31.020408163265305,0.25409309791332263,29.185202170755943,0.9016032458511198,82.41461366373454
6804,48,129814,27.634923814072444,0.24329425177561742,24.485032431016684,0.9099832898731838,82.72746044846772
6805,48,142661,39.38427460903821,0.32874436601453794,26.31062448742123,0.9094314202284428,76.8360161797212
6806,48,113609,36.018273200186606,0.29769648531366355,29.87879481379116,0.9046411293224792,79.22112680497331
6807,48,123574,33.91409196109214,0.2964215773544597,32.47608720280965,0.8990581639434035,79.70597126293974
6900,48,98501,39.73665241977239,0.3206667952609618,8.092303631435215,0.9355533580364552,76.05613272590472
6901,12,113012,54.55792305241921,0.49580575514104697,7.7708561922627695,0.9446754877687573,62.72976624891524
6902,12,185634,75.78622450628656,0.722017518342545,7.404354805692923,0.9388266680920693,45.67352443183529
6903,12,201231,51.227693546222994,0.42949147994096337,14.25128335097475,0.9368372885671649,68.02742592757302
7101,6,141070,37.385695045013115,0.3306939817112072,7.635925427092932,0.9274479727606403,75.52647651929227
7101,12,119043,73.92454827247296,0.7095335299009602,10.787698562704232,0.9294072480925326,47.15848473490758
7102,6,175160,30.64626627083809,0.26373030372231104,20.969970312856816,0.9064374984764164,81.33425275304394
7102,12,198426,55.2644310725409,0.4653372037938577,15.388608347696369,0.9242580059004891,65.5065036568554
7103,6,178662,38.89131432537417,0.3426582037590534,17.445791494553962,0.9092618998809197,75.15164452531992
7103,12,190910,47.871248232151274,0.39064480645330263,25.424021790372425,0.9173722229307333,71.44375457450012
7104,6,115889,43.79276721690583,0.3714934117992217,12.605165287473358,0.9191252895809733,72.61188373748335
7104,12,137932,46.53017428877998,0.41076762462662764,16.64298349911551,0.9311479175615784,69.5128850706033
7105,6,142306,46.44357932905148,0.3871867665453319,14.756229533540399,0.9182700684379449,71.6426403018729
7105,12,124641,66.3176643319614,0.6020731540985711,16.507409279450584,0.9248417674664129,55.46621105884198
7106,6,106443,39.31118063188749,0.3543210920398711,23.571301071935213,0.903549210099089,74.88403490705008
7107,6,113770,33.10890392897952,0.2806451612903226,21.565439043684627,0.9065659439356778,79.94687782211626
7108,6,176150,32.51830826000568,0.282446778313937,26.64490491058757,0.8985027828042683,80.16437983254636
7109,6,113781,32.4887283465605,0.28165510937678523,25.907664724338865,0.899708140809009,80.24219724240021
7110,6,109620,32.45940521802591,0.2821291735084839,31.2807881773399,0.893462228570209,80.55487044070446
7111,6,177769,43.693782380505034,0.36091219503963007,22.909506156866495,0.9119359473710706,74.0119294227553
7112,6,132321,39.559102485622084,0.34207722130274104,25.673173570332754,0.9047066807187054,75.34084306993252
7113,6,183673,34.16125396764903,0.29551975521715224,31.490747143020474,0.8958490164009629,79.21569255261636
7114,6,186310,43.23868820782567,0.37781117492351457,30.860393967044175,0.9081739556416351,72.86985323590966
7115,6,127483,33.838237255163435,0.28231999560725746,25.28180227951962,0.9023193272908447,80.27171776150566
7300,12,139148,49.21378675942162,0.4123451289274729,8.09497800902636,0.9528470824904215,68.60184495659882
7301,6,192664,35.2266121330399,0.29900759872108956,19.52881700784786,0.9142532593928058,78.31492506264239
7301,12,154317,25.79819462534912,0.20660069856205085,8.619918738700209,0.952417408764291,84.28212083048417
7302,6,116251,46.61465277718041,0.42123508614979654,14.719013169779185,0.9164830628611633,69.0388771800809
7303,6,117236,38.485618751919205,0.32199153843529293,26.108874407178682,0.8998291537295395,77.11349714071488
7304,6,125417,51.69075962588804,0.4397888643485333,16.936300501526908,0.9174652785578576,67.69023423738129
7305,6,130668,44.10261119784492,0.3709783573637004,23.599504086692992,0.908247652526484,73.0432962824089
7306,6,138152,44.86941919045689,0.4035048352539232,30.055301407145752,0.8976501119512714,71.24308253696763
7307,6,114889,47.086318098338396,0.3964522278024876,10.227262836302867,0.9215937838690134,70.68500780971559
7308,6,133227,47.87843305035766,0.42107830995218687,24.455253064318793,0.9158331820247854,69.16602221628247
7309,6,178911,45.53996120976351,0.3748455936191738,18.68247340856627,0.9184163400101155,72.4905527328648
7310,6,166849,42.64574555436353,0.3573770295296945,13.344401225059785,0.9202436047526933,73.68429502501839
7311,6,124965,48.406353779058136,0.41392389869163365,33.856679870363706,0.9161194314784843,69.73930276634864
7312,6,112846,34.50543218191163,0.2979813196746008,38.1466777732485,0.9072944111920546,78.3120189710866
7313,6,190818,41.3325786875452,0.36444150971082395,25.292687272689157,0.9093305124414406,73.47324971033035
7314,6,160633,42.29765988308753,0.3450660823118537,17.292212683570625,0.9172754613223719,74.76585875001905
7315,6,173296,35.274905364232296,0.29852391284276614,23.663558304865663,0.9126324183588389,78.24459637057826
7316,6,182146,36.556937841072546,0.29407178856521693,20.193690775531717,0.9120587595047351,78.93223333083625
7317,6,182391,31.955524121255984,0.2739663689546085,28.550750859417406,0.9040038989978594,80.46443907249012
7318,6,167427,37.50530081766979,0.3376516332491175,33.18102814958161,0.8991322586266505,76.1795801223798
7319,6,147474,42.02978152081045,0.37296065747182555,21.78756933425553,0.9136763315002991,72.90643065211874
7320,6,157468,40.505372520131075,0.33197221022683976,31.344146112225975,0.9033071232103947,76.64562421859033
7321,6,182120,38.65418405446958,0.33902921150889526,34.37074456402372,0.8930825495644148,76.40026650192418
7322,6,142666,40.08102841602064,0.35191285940588507,34.04735536147365,0.8929614528656495,75.63044864694668
7501,6,153907,42.1124445281891,0.36737120468854567,29.058457380106166,0.9081131387829465,73.38673674599319
7502,6,110655,43.13316162848493,0.38619131534950973,33.270073652342866,0.9121161916347083,71.61843011818402
7503,6,150142,34.301527886933705,0.27877609196627195,39.28680848796473,0.897946760418485,80.00733730874249
7504,6,130992,38.720685232685966,0.31211829730059854,22.868572126542077,0.9128379324187096,77.37550046032058
7505,6,116197,45.21459245935782,0.4027384527999862,38.36932106680895,0.9090437383931098,70.90982504670251
7506,6,113205,49.140055651252155,0.4583631465041297,41.99372819221766,0.9040730636510589,66.90329622724535
7507,6,106981,49.344276086407866,0.4615866368794459,49.00122451650293,0.9011678891581746,66.71030007106593
7701,6,188303,38.371666941047145,0.3358629442972231,23.464310180931797,0.9132746575188146,75.57164735219392
7702,6,155779,36.44329466744555,0.3276757457680432,29.07708998003582,0.9004837683147683,76.7162400168415
7703,6,242236,37.90600901600092,0.32570716161099095,24.232153767400387,0.9135028643343676,76.23456192539894
7704,6,175908,42.16749664597403,0.3571867112354185,18.5113809491325,0.910927728453191,73.97690522251273
7901,6,172283,48.224142834754446,0.4215854146955881,9.545921536077268,0.9227559259121277,68.71760774260996
7902,6,110840,45.54853843377842,0.40153374233128836,12.743594370263441,0.9181819283832412,70.3229029977449
8101,6,145228,45.83895667502135,0.4204698818409673,47.35243892362354,0.8985892767360507,69.77055350964991
8101,12,149775,51.18878317476214,0.4414955766983809,10.44967451176765,0.9384641788154253,67.05813392689168
8102,6,124795,50.123001722825435,0.4555711366641292,42.697223446452185,0.8971041793364849,67.45739276894369
8102,12,119586,56.819360125767226,0.5062549127824327,13.56596926061579,0.9304509305944584,62.44450727784847
8103,6,109266,44.15005582706423,0.4038218659052221,37.14421686526458,0.901226860021283,70.83278436924711
8103,12,133442,64.81617481752372,0.5684866833530673,13.54895759955636,0.9347013651848669,57.561357315961146
8104,6,128936,47.66473289073649,0.4118632499844884,32.710802258484826,0.9075370897341681,70.10395959756225
8105,6,139546,45.007381078640734,0.3937482980522552,31.81746520860505,0.9030335042286114,71.55638148903525
8106,6,118892,41.27863943747266,0.3602597315210443,27.89842882616156,0.9007801833764872,74.3215371435175
8301,6,132913,33.49258537539593,0.30495135915975113,28.03487995907097,0.897037324827622,78.14612419368014
8301,12,108751,59.16819155685925,0.521705547535195,7.3139557337403796,0.9418025976311671,60.8131068306514
8302,6,104772,45.28595426258924,0.39392204023975874,21.045699232619402,0.9081706956378323,71.5363968897482
8302,12,107983,49.34850856153283,0.4286878490132706,8.182769510015465,0.9474533726228043,67.6462358676013
8303,6,208847,40.74322350811838,0.35469506385057004,22.410185446762462,0.909641574951966,74.33709676812585
8303,12,149220,57.64307733547782,0.5212438010990483,9.333199303042488,0.9425671792063813,60.76762006967624
8500,12,158921,61.60419327842135,0.5479955449562991,14.14539299400331,0.9345548579726443,58.97449310854769
8501,6,213156,41.23834187168083,0.3660417722231605,38.8917037287245,0.8996335057948215,73.71203450811568
8502,6,159799,35.96267811438119,0.32709215952540377,47.73434126621569,0.9094262423798984,76.28238675443129
8503,6,159660,33.420393335838654,0.2928786170612552,50.00751597143931,0.9103242382141297,78.77893345437037
